Absolute_Error
0.45242217539757945
0.45242217539757945
0.16156002300091643
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.16156002300091643
0.16156002300091643
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.13053929835095346
0.13053929835095346
0.13053929835095346
0.13053929835095346
0.13053929835095346
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.7420701490153974
0.45242217539757945
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.7420701490153974
1.030526334758676
1.030526334758676
1.030526334758676
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.13053929835095346
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.45242217539757945
0.45242217539757945
0.16156002300091643
0.16156002300091643
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.45242217539757945
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.45242217539757945
0.45242217539757945
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.16156002300091643
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.16156002300091643
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.7420701490153974
0.7420701490153974
0.7420701490153974
0.16156002300091643
0.16156002300091643
0.45242217539757945
0.16156002300091643
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.45242217539757945
0.16156002300091643
0.16156002300091643
0.45242217539757945
0.16156002300091643
