frame,pdoa_raw,angle_deg
1,-3073,3.5986457230908018
2,-2592,7.904725240810321
3,-2646,7.419511772439058
4,-2479,8.921971366291173
5,-2275,10.765854119218822
6,-2686,7.060441036736425
7,-2764,6.361040757204983
8,-1982,13.434601527525931
9,-2439,9.282722055987392
10,-2487,8.849864467276694
11,-2211,11.346566519310612
12,-2550,8.28250651542298
13,-2105,12.311007334734462
14,-2333,10.240550130450197
15,-2578,8.03061308143952
16,-2247,11.019774453511193
17,-2632,7.545255058380548
18,-1920,14.002938909593603
19,-1952,13.709431680086794
20,-2554,8.246511983643005
21,-2662,7.275849114362137
22,-2235,11.12866427194895
23,-2139,12.00128600058248
24,-2397,9.661910535775164
25,-2682,7.096335334714402
26,-2526,8.49854336913651
27,-2489,8.831839954565906
28,-2421,9.445180187545859
29,-2499,8.741730567616129
30,-2644,7.437472884588206
31,-2331,10.258649322820574
32,-2646,7.419511772439058
33,-2241,11.074214299727885
34,-2375,9.860702629979654
35,-2155,11.855658423271219
36,-2447,9.210542681719618
37,-2086,12.484245572620965
38,-2455,9.138378048945729
39,-1918,14.02129548221237
40,-2614,7.706978812536762
41,-2113,12.238099199346518
42,-2528,8.480535691610143
43,-2600,7.832806610482199
44,-2459,9.102301222036012
45,-2365,9.951102172464495
46,-2191,11.528278701930208
47,-2161,11.801068160674026
48,-2281,10.711470621729896
49,-2367,9.933020269362222
50,-2640,7.473397315874171
51,-2666,7.239940670583006
52,-2421,9.445180187545859
53,-2838,5.698387510385991
54,-2012,13.160085916692264
55,-2259,10.910924920106336
56,-2211,11.346566519310612
57,-2768,6.325200617826056
58,-2375,9.860702629979654
59,-2738,6.594063237711609
60,-2658,7.3117604316312566
61,-2006,13.214964229708249
62,-2662,7.275849114362137
63,-2255,10.947203648803274
64,-1956,13.672769219879497
65,-2201,11.437408036451496
66,-2840,5.68048897533711
67,-2221,11.255753894340927
68,-2381,9.806474817126645
69,-2193,11.510102224647824
70,-2776,6.253527779212451
71,-2327,10.294850814000048
72,-2469,9.0121250421548
73,-2493,8.79579357020005
74,-2854,5.555214701396955
75,-2251,10.983486821208588
76,-2740,6.576134591306299
77,-2333,10.240550130450197
78,-2409,9.553528114413805
79,-2814,5.913213965512371
80,-2832,5.752086470392829
81,-2630,7.563221354831298
82,-2421,9.445180187545859
83,-2534,8.426517714493464
84,-2461,9.08426417420665
85,-2704,6.89895094644228
86,-2369,9.914939365528074
87,-2475,8.958030151518416
88,-2030,12.995524466441092
89,-2744,6.5402792368369065
90,-2199,11.455579829470526
91,-1912,14.076374021636383
92,-2058,12.739756079971533
93,-2886,5.268972530974405
94,-2014,13.141795879053321
95,-2676,7.150182035617641
96,-2333,10.240550130450197
97,-2185,11.582815199248511
98,-2281,10.711470621729896
99,-3011,4.152034508438194
100,-2487,8.849864467276694
101,-1616,16.81131155389447
102,-2455,9.138378048945729
103,-2433,9.336866335173276
104,-2648,7.401551393478835
105,-2566,8.138547989745973
106,-2243,11.056066561917106
107,-2046,12.849339183151859
108,-2578,8.03061308143952
109,-2343,10.150069621492502
110,-2606,7.7788757925803935
111,-2499,8.741730567616129
112,-2562,8.174532735891365
113,-2327,10.294850814000048
114,-2550,8.28250651542298
115,-2131,12.07412924495378
116,-2431,9.354916295407042
117,-2209,11.364732503177848
118,319,36.154714606852544
119,-2177,11.655547092026293
120,-2890,5.233201678345565
121,-1896,14.223315212833954
122,-1934,13.874483839144299
123,-2169,11.7282980350474
124,-2556,8.22851594755925
125,-2283,10.693344961358862
126,-2461,9.08426417420665
127,-2125,12.128774674788241
128,-2259,10.910924920106336
129,-2133,12.055916581395028
130,-2225,11.219436876912603
131,-2247,11.019774453511193
132,-2086,12.484245572620965
133,-2784,6.1818647639375115
134,-2528,8.480535691610143
135,-2544,8.336504490451453
136,-2614,7.706978812536762
137,-2251,10.983486821208588
138,-2173,11.691920173990757
139,-2205,11.40106794615564
140,-2365,9.951102172464495
141,-2702,6.916891546607868
142,-2574,8.066588177571235
143,-2241,11.074214299727885
144,-2195,11.491926921514294
145,-2030,12.995524466441092
146,-2493,8.79579357020005
147,-2670,7.2040350855035005
148,-2317,10.38537275550604
149,-2349,10.095793607160195
150,-2131,12.07412924495378
151,-2365,9.951102172464495
152,-2293,10.602732860089294
153,-2341,10.168163669500743
154,-2564,8.15653995791159
155,-2078,12.557222602248709
156,-2447,9.210542681719618
157,-2179,11.63736233803541
158,-2586,7.958672433919637
159,-2804,6.002749441285822
160,-2179,11.63736233803541
161,-2411,9.535467742508397
162,-2413,9.517408326834083
163,-2235,11.12866427194895
164,-2191,11.528278701930208
165,-2505,8.687675407954728
166,-2842,5.662590996433403
167,-2447,9.210542681719618
168,-2493,8.79579357020005
169,-2435,9.318817309815971
170,-2552,8.264508838968338
171,-2375,9.860702629979654
172,-2030,12.995524466441092
173,-2133,12.055916581395028
174,-2694,6.988660780758393
175,-2752,6.468576230180897
176,-2485,8.867889862890125
177,-2056,12.75801662879121
178,-2383,9.788400853175418
179,-2066,12.666727020201717
180,-2131,12.07412924495378
181,-2530,8.462528857925328
182,-2429,9.372967192454196
183,-2381,9.806474817126645
184,-1616,16.81131155389447
185,-2325,10.312953116778523
186,-2030,12.995524466441092
187,-1823,14.894964782958093
188,-2509,8.651642966589113
189,-2205,11.40106794615564
190,-2752,6.468576230180897
191,-2257,10.929063730002397
192,-2046,12.849339183151859
193,-2299,10.548378487624088
194,-2177,11.655547092026293
195,-2461,9.08426417420665
196,-1606,16.904362019750398
197,-2249,11.001630078860252
198,-2123,12.14699230476877
199,-2407,9.571589444496967
200,-2373,9.878780547801325
201,-2690,7.024549523660747
202,-2086,12.484245572620965
203,-2754,6.450652072523768
204,-2341,10.168163669500743
205,-2606,7.7788757925803935
206,-2339,10.186258742420826
207,-2642,7.455434731781336
208,-1558,17.351649413095345
209,-2343,10.150069621492502
210,-2469,9.0121250421548
211,-2251,10.983486821208588
212,-2746,6.522352525123232
213,-2682,7.096335334714402
214,-1745,15.614942270511
215,-2790,6.128123879199984
216,-2610,7.742925769190795
217,-2836,5.7162866033787125
218,-1976,13.489542158007023
219,-2650,7.383591745853149
220,-2113,12.238099199346518
221,-2171,11.710108506098335
222,-2078,12.557222602248709
223,-2558,8.210520728830087
224,-2832,5.752086470392829
225,-2718,6.773385673418249
226,-2463,9.06622803422748
227,-2237,11.110513152712668
228,-2415,9.4993498654451
229,-2341,10.168163669500743
230,-2550,8.28250651542298
231,-2235,11.12866427194895
232,-2269,10.820247433501924
233,-2413,9.517408326834083
234,-1861,14.545083897378014
235,-2221,11.255753894340927
236,-1958,13.654440130681085
237,-2411,9.535467742508397
238,-2550,8.28250651542298
239,-2273,10.783984130541915
240,-1968,13.562816005451662
241,-2604,7.796851958969897
242,-2289,10.638974468504236
243,-2365,9.951102172464495
244,-2177,11.655547092026293
245,-2554,8.246511983643005
246,-2383,9.788400853175418
247,-2375,9.860702629979654
248,-2634,7.5272895081182165
249,-2179,11.63736233803541
250,-2542,8.35450547031581
251,-2086,12.484245572620965
252,-2638,7.4913606387231075
253,-2036,12.940694951232121
254,-2674,7.1681323443436336
255,-2435,9.318817309815971
256,-2397,9.661910535775164
257,-1926,13.947877981997692
258,-2507,8.669658755368644
259,-2860,5.501533916297639
260,-2469,9.0121250421548
261,-2582,7.994641171896277
262,-2291,10.620853126951133
263,-2465,9.048192800174446
264,-2640,7.473397315874171
265,-2760,6.396883396020518
266,-2163,11.782873823648348
267,-1892,14.260065400298743
268,-2389,9.734184854889255
269,-3093,3.420207389890929
270,-2054,12.776278495439119
271,-3051,3.7949683319026897
272,-2528,8.480535691610143
273,-2395,9.679977655855128
274,-2243,11.056066561917106
275,-2375,9.860702629979654
276,-2014,13.141795879053321
277,-2630,7.563221354831298
278,-2642,7.455434731781336
279,-2413,9.517408326834083
280,-2910,5.054377809676631
281,-2359,10.005353897053656
282,-2487,8.849864467276694
283,-2235,11.12866427194895
284,-2078,12.557222602248709
285,-2491,8.813816322844504
286,-2544,8.336504490451453
287,-2536,8.4085134009549
288,-2193,11.510102224647824
289,-2249,11.001630078860252
290,-2139,12.00128600058248
291,-2129,12.092343146976246
292,-2485,8.867889862890125
293,-2598,7.850785099344676
294,-2552,8.264508838968338
295,-1608,16.885748260751882
296,-2115,12.219875314139657
297,-2171,11.710108506098335
298,-2578,8.03061308143952
299,-2542,8.35450547031581
300,-2576,8.0486002302425
301,-2886,5.268972530974405
302,-2004,13.233259741319188
303,-2832,5.752086470392829
304,-2415,9.4993498654451
305,-2343,10.150069621492502
306,-2123,12.14699230476877
307,-2235,11.12866427194895
308,-2407,9.571589444496967
309,-2479,8.921971366291173
310,-2235,11.12866427194895
311,-2000,13.269854888494484
312,-1942,13.801112911056618
313,-2367,9.933020269362222
314,-2912,5.036498166441942
315,-2070,12.630220341717198
316,-2503,8.705692926253345
317,-1801,15.097786556835043
318,-2969,4.52712818355038
319,-2509,8.651642966589113
320,-2624,7.617124739915197
321,-1833,14.802836323729126
322,-2185,11.582815199248511
323,-2383,9.788400853175418
324,-2233,11.146816522391154
325,-2357,10.02343981690674
326,-2255,10.947203648803274
327,-3117,3.2061250685754383
328,-2550,8.28250651542298
329,-2758,6.414805657264353
330,-2566,8.138547989745973
331,-2662,7.275849114362137
332,-2153,11.87385760156677
333,-2762,6.378961763273848
334,-4711,-11.05894690323197
335,-2674,7.1681323443436336
336,-2359,10.005353897053656
337,-1823,14.894964782958093
338,-2217,11.292075493633828
339,-2401,9.625779203293066
340,-2155,11.855658423271219
341,-2582,7.994641171896277
342,-2423,9.427125523858372
343,-2704,6.89895094644228
344,-2469,9.0121250421548
345,-2646,7.419511772439058
346,-1865,14.508286798812444
347,-2638,7.4913606387231075
348,-2592,7.904725240810321
349,-2616,7.689006479569336
350,-2397,9.661910535775164
351,-2477,8.94000031266417
352,-2463,9.06622803422748
353,-2590,7.9227068524993625
354,-1942,13.801112911056618
355,-2630,7.563221354831298
356,-1912,14.076374021636383
357,-2808,5.966933497828598
358,-1695,16.077792117672587
359,-2066,12.666727020201717
360,-1942,13.801112911056618
361,-2301,10.530262499505138
362,-2131,12.07412924495378
363,-2213,11.328401691127992
