Track_Error,Range
0.05338361773432587,4.817581390234727
0.05496093021675719,4.795117742979907
0.035928290933443185,4.75744046498891
0.001551747762431277,4.7477528003822025
0.007353850927346861,4.7410681641560295
0.01313087756522724,4.7429740682328365
0.019996785187392674,4.750344225705522
0.0385151508788264,4.761832605951326
0.0532662081682872,4.689621281572831
0.03262108887039761,4.632973615122841
0.019293841813137536,4.626986743982938
0.008277214203900707,4.627515970086973
0.0075828129144595025,4.5549229337378
0.009902105453570287,4.551743722863833
0.013327783058371123,4.548744718363082
0.021479465245382134,4.537872718531454
0.0313414939661435,4.512826850349525
0.056959624053083746,4.5055505036403956
0.0742581748012262,4.503691210196599
0.10985285512036325,4.478910510728803
0.11793751112230877,4.4528523489126455
0.12581261059223459,4.434137021025702
0.12933562991450998,4.410080786297012
0.12889977528451568,4.396003007227185
0.12935786960167484,4.3880587382025045
0.13427825857506348,4.39655073705932
0.17704791717074897,4.398238993441812
0.09118908372142254,4.350225364448975
0.029828268689792603,4.431437321691252
0.005057958846261368,4.478776950792813
0.012151248280443117,4.495387410690325
0.009111408603718951,4.327270077914266
0.008020793310708485,4.126671011650673
0.005417449149877851,4.133525584198775
0.06545580919465566,4.191659353188731
0.05817992799396765,4.091567092797912
0.06387565011072971,4.09821646210787
0.07185954937714079,4.0942925542754205
0.055752995552845186,4.100219997834502
0.10743181679189295,4.081852527872752
0.06553946609978667,4.032264204267781
0.042957576205945314,3.977437048444286
0.12206993236298413,4.031392110403113
0.09107607899377523,3.8846294268964874
0.11753671903528828,3.94932826379325
0.12018606225888007,3.9229180478910113
0.1183814576903165,3.928024757018025
0.11229546251979905,3.938189034436311
0.10525786875464527,3.9644463928734384
0.1003779335703806,4.001855903702145
0.11285464641148324,3.881919803153475
0.11227599070041983,3.8728319772103217
0.10487167832084143,3.87581830191734
0.10901281488936665,3.852970080607119
0.12375621570976547,3.845951133470208
0.15942316546078572,3.8199733207500657
0.11170404885485774,3.83941484221443
0.09258190576872671,3.879248632429547
0.05691593803823414,3.5122157735832213
0.057348923448686695,3.5072457484669117
0.03891302244705763,3.4854855400670135
0.008216052908718185,3.459970855951215
0.010900029681951917,3.4429034639414615
0.021815037885001165,3.4107689901940232
0.021027782360528935,3.4159863059775977
0.01608288493551613,3.4082955912456816
0.08157742305732019,3.4234562391977095
0.0770838075714757,3.434802836567201
0.0812392470682638,3.4484693581953514
0.024524791272155566,3.387340700781151
0.008413622347258065,3.2457922397742163
0.006937816413409736,3.285240991509492
0.08909455661035859,3.20376760409033
0.0096642297136319,3.1992788950472315
0.014817700391270505,3.178792316984949
0.04520535238447898,3.1562577910072735
0.07370009516656562,3.1438287119160444
0.0952683227381792,3.1974013169178357
0.10368932541468923,3.12838018780667
0.09487198245271178,3.096996006761599
0.09057180756456606,3.073182373104946
0.10718577593322909,3.0785770995159756
0.10453518153027674,3.0704023281950183
0.10309914954162491,3.063021899795225
0.1010893906612581,3.0567291493325195
0.09507802432458101,3.045688249275045
0.09210927676995706,3.034345226046313
0.0902311819819992,3.031715333544739
0.0788685460718207,3.024655038687098
0.030203043775271665,2.9288538517983023
0.01867581137688923,2.9257904289614807
0.004609895744326853,2.9085100295162896
0.0017861877602773357,2.889350281872226
0.005046594832795959,2.8681389762949125
0.008831680609012516,2.843731324602141
0.008643069922122992,2.819115809277106
0.006120807282694818,2.798097523732878
0.053154051176764194,2.7732912453089797
0.040195152943830914,2.76719549510535
0.02393604105942787,2.753454507797356
0.014089742363829538,2.739387584367974
0.011087510721004723,2.7237805643759914
0.006184632850667671,2.709953774391798
0.003382957905221251,2.70438447062503
0.00685306594025753,2.708835394472689
0.006156329599776689,2.66657942653266
0.021199380275861213,2.634499609662755
0.03131264180082527,2.6614438757612673
0.03295284692685668,2.6931525791830553
0.04396596752499443,2.662063536611382
0.0708043576520998,2.6616537475140696
0.07499956651749273,2.5096314542852416
0.07293236401928144,2.4221706118779673
0.07381555947688229,2.431464580105347
0.07088869669560072,2.3806213412656603
0.07292257872050778,2.3773676850951126
0.07358514721333226,2.3674937542183416
0.07198709605929343,2.356045038722949
0.06917415401147298,2.3449325623318273
0.06570108950157272,2.3317570577467186
0.06419466118705819,2.32078683186519
0.060724512427380306,2.3081467721745543
0.056824206067619676,2.3006239692232113
0.0038956458127856752,2.2458260146118865
0.0001354296027371582,2.239444037600603
0.004167934805984819,2.2300201042356287
0.011408847138766998,2.213914920769396
0.0351447188294135,2.1929453329221986
0.05370059979182329,2.175598517621406
0.0617697240849327,2.1623854628712884
0.060279349650336045,2.1513259554474713
0.05026802659634555,2.1430798955410464
0.10270122941271853,2.1287808323118136
0.09436213549144629,2.122474583872731
0.0683525532653072,4.777989156766518
0.04938574746666102,4.775163975061437
0.009472428015134149,4.702104540514943
0.01143260371596655,4.702107827230098
0.014451331193537365,4.698791311440097
0.014545055202278556,4.692940527795901
0.016724611233324693,4.684429045804443
0.016842074024326137,4.6751068711575
0.014338330590248805,4.670753527878128
0.014720032775875747,4.673401759094161
0.0022345639607188605,4.589546894476615
0.004420992685153169,4.5848561974350455
0.006900158121062372,4.589843430373634
0.004961461369496267,4.594510826762694
4.842374839342245e-05,4.59041163106183
0.0046160400607817564,4.576950340187532
0.0033767423924226936,4.557050375997138
0.0009259293709792393,4.557385320421012
0.004663622165851478,4.5831217873733925
0.007208753135027224,4.642087936603009
0.13523116563405946,4.514865897202487
0.13485542793515026,4.501327059306748
0.13564133694793856,4.472012158103224
0.134665241954542,4.451274512151681
0.13536850217875762,4.419347856612922
0.1282962493441604,4.378060353725325
0.12742737737325394,4.35346793785814
0.13629389235915956,4.3414908380543915
0.14177829235347583,4.3167838360888995
0.05188286865021019,4.366117459497202
0.01954917323812011,4.398105986055656
0.0586022963693138,4.394477199859244
0.13708775856239253,4.373944804487459
0.0682747746038801,4.230100466810342
0.06439673988901595,4.2084858700470855
0.060944862265961075,4.202749511907719
0.06871776984403477,4.1996544182198585
0.07570827856185869,4.205223250493038
0.08146186780971953,4.207625367586412
0.08139441046038942,4.195033042618545
0.08531187363141024,4.190752280772262
0.07528074995331013,4.232815998707706
0.022665234967598535,4.329795162601069
0.023919241900013155,4.33788576101555
0.01662836581039495,4.340262859108202
0.025482005708563626,4.245720354915486
0.012751176028236166,4.139610072347292
0.10680330387328163,4.374567082914754
0.09661253658364743,4.297611181576718
0.07069001079741566,4.205039036484708
0.017242036734455013,3.975260684445278
0.014713828927322647,3.961530124740354
0.014712966473967137,3.9459168942610208
0.011079366657828493,3.931571121456523
0.017482627462136358,3.942475926974863
0.01563976834957137,3.955064932299245
0.011476228750931683,3.963503034930251
0.012847499201397161,3.9655321421745824
0.0011911408330489426,3.9047978600839657
0.03120321720505559,3.891879050134931
0.027812354691446384,3.9081294915825313
0.020425617710999933,3.9224647754668087
0.014723011753461135,3.919386468263631
0.014927884817264592,3.955258165197187
0.012715844916087904,3.6674417291867
0.013656877137895651,3.660044593183845
0.039574460828013525,3.62850661091004
0.06683456651491482,3.5914577912282324
0.10253026315608194,3.560832148360472
0.10719803919468063,3.5472821802644363
0.11491004380330344,3.5375534749987305
0.10534914658049399,3.48686084585899
0.10347677166666419,3.483813736288916
0.10022969834768392,3.475037186083883
0.08358870081276004,3.4653021157705473
0.06869841975752722,3.4522687312236906
0.05174745494103872,3.438958518199985
0.020330920711712497,3.4250515269264565
0.014283431547987169,3.4121013902506805
0.010858245237165165,3.403049858703658
0.005953230611672966,3.401318909789792
0.0034568752360504273,3.399560464968473
0.0009673431859121839,3.344382283776426
0.004071497512753819,3.3473041632303673
0.007867416306788555,3.341939634432346
0.019843646545249505,3.3359622740215884
0.038626510638708145,3.339696855179694
0.08534880799043287,3.3005701079842593
0.06114963704406262,3.287002314894099
0.04897616242569325,3.2736783818928687
0.04007385315516676,3.25399758806054
0.021185331301030175,3.2263001802471987
0.0879925276809923,3.240685567100017
0.060543611785150664,3.190999397368364
0.033838393458043625,3.174778211987464
0.021483765629683238,3.1733072734630867
0.04792535297342437,3.1326788436984825
0.0330071539273088,3.0969551621821156
0.01911607902024437,3.0919092115028213
0.005586645375270538,3.087812866228907
0.001673265771757415,3.090546000683871
0.006584911868831256,3.0329991112499872
0.013204561945607263,3.0235694487690887
0.035502434380080605,3.00964500876608
0.059273282883286815,3.0004679110146917
0.09042100597136188,2.9959013121239852
0.0930870012419942,2.945397352831216
0.0909510901161747,2.9373986181431215
0.08775499977407297,2.923239011350764
0.07337470750584546,2.9080192367708544
0.05807725688594412,2.8888929153983227
0.04648418939549198,2.8740468734146987
0.03573544920732946,2.8619958492688653
0.02461625065410733,2.8541806337612603
0.013391926760713047,2.85823108085746
0.013102575905789615,2.8669702024841346
0.011066912618485858,2.783191406555413
0.0016816165382415038,2.79317702671822
0.010157797857124229,2.786164468643032
0.02769136264979355,2.771082215965588
0.056526254282831145,2.7633204614500197
0.005466230370791747,2.714209386524487
0.07252248705351233,2.712271630046774
0.06579195448546221,2.6986129746518763
0.07042901856101857,2.6838099974042335
0.07294258184776814,2.6682119431103692
0.07181250091235425,2.6608824672539555
0.06277649259412332,2.648328208605069
0.04326681755642159,2.638492768591193
0.03484830252050497,2.6306711697482004
0.0312391762176516,2.627596149925616
0.030701970419009683,2.652056382134653
0.05716361260541969,2.524978871420497
0.04562420406737194,2.515276664782922
0.040389136462955,2.4934587492897076
0.0310987028163614,2.4962799610267337
0.028473236776542843,2.4838913884163474
0.021473580274181503,2.4697232584807964
0.03635055205167931,2.4550025313220227
0.09028703992477372,2.403758376512309
0.0900214742092712,2.3840616600750315
0.08522933121074,2.3558965370029803
0.08308329610522269,2.36981634364104
0.07900229000049142,2.3563108239742414
0.07124665431804594,2.338148540255225
0.04071859896864666,2.322616629524094
0.009659525962823823,2.3160203495024767
0.0015422561027521042,2.3187565613936747
0.01358725605093919,2.2589052386956823
0.00682019587393351,2.26128684120401
0.0032452806913562116,2.261315943550867
0.0009973587506329484,2.2476662412531527
0.010410087343596663,2.2491871335462057
0.038274515551602994,2.243152543119363
0.05559948146327004,2.2344176112781686
0.05847386882011718,2.22925663230317
0.09958326083565772,2.227123490268131
0.08416915667895358,2.2128209809549304
0.1161605004772035,2.198634981681911
0.06037597367965952,2.1543349180280615
0.05881558219357452,2.1401984673736996
0.05899228212910368,2.129267282971206
0.0583375810657486,2.119982997718915
0.04680008926204843,2.1127630453040176
0.031504232105739494,2.1073469073607423
0.08362322234849384,4.667047954807309
0.08778752703985204,4.670210237484486
0.10155269686928081,4.674516640932778
0.12718158910742083,4.700431608279136
0.008976789574519972,4.53801327423583
0.0014378388408651244,4.517990429718118
0.011790207560619548,4.500943900424806
0.020484173379219928,4.484273135616063
0.0490197519611526,4.475714261635397
0.06990787822394118,4.469109076323081
0.08639163968229402,4.443435209282693
0.12438899652090141,4.418322138611747
0.12334409474683672,4.423224512784711
0.127728032663463,4.427022575678693
0.1311270813763944,4.415289615893678
0.13808343385833077,4.404948251312509
0.13925979827194213,4.402869350006941
0.14164881833127618,4.406017428653436
0.1573969978258849,4.399836890131597
0.21609979691874115,4.4807967569626115
0.12052928825056242,4.300077209656817
0.0034891694955708763,4.581359445978596
0.0154159319412428,4.56305011228846
0.08267034274909402,4.517700027488506
0.12750855461425392,4.471273179590024
0.12761544002829395,4.442256143245008
0.13085890852546178,4.377646884827425
0.1323809384264779,4.339722839701497
0.14368700466430107,4.213668311805877
0.13878378964507487,4.213511041251936
0.145233930297051,4.2129121822499345
0.14763640045507398,4.198695276125276
0.14672017637533719,4.18877046756969
0.14999450889488763,4.168542092282878
0.20272147713229294,4.152261866733039
0.11516207051745364,4.097432611480213
0.03982098385758692,4.056567057694954
0.004473809936206163,4.039622426538813
0.002347920038561213,4.05883575787025
0.15327921227224195,3.899910031379101
0.1216437229356172,3.921504956659202
0.10722036680306934,3.939244606212378
0.07816155536318847,3.9332832513792906
0.07814668854718398,3.8945166138398903
0.07269158995751812,3.9064351604993073
0.05173029057473222,3.904625281088776
0.03919270286050269,3.907068137606733
0.014695083844454282,3.916524887456097
0.011214392788793659,3.917234830593852
0.0017046876363248087,3.9054177406976343
0.01413091818463541,3.907335176354667
0.011161243450061198,3.9000495474521295
0.002913441116175086,3.89094345936706
0.09513190625968992,3.8682671988122177
0.12397685513404444,3.980631103909517
0.10278124849159076,3.781626112681536
0.10999029513695635,3.7718106918314622
0.12277637367767558,3.7345170768124856
0.13365269211446673,3.6304777305855698
0.11509300193503336,3.532297579234907
0.10724050162512755,3.5233964702599776
0.11431892833733986,3.5241668267926873
0.12726520555490828,3.5136438607580978
0.12640430084600657,3.5079978935840916
0.13134810402494218,3.5101584168640194
0.13761512403728138,3.5144977184943533
0.16448025330074734,3.5155408273346596
0.21119421354757706,3.5099024051824683
0.03468117259558057,3.4334797252834117
0.016817985822906723,3.4536818498615425
0.10546958933174855,3.5231048414484505
0.182796049605222,3.251869358608096
0.14278968103721668,3.2588618845557784
0.11022300699556509,3.259715415284715
0.09460330347615065,3.2565978671531934
0.07737289957605609,3.245600041542068
0.08192500782021883,3.228826409023903
0.08069276904523226,3.230003717604548
0.0757226126792575,3.2270427901744156
0.04334700163180649,3.2190702568842213
0.0290103614803241,3.2097896200833507
0.02929034717470791,3.193629722692299
0.03570923179735874,3.165797161840172
0.029141027660682717,3.1369869089460787
0.01015237857603457,3.121063953192806
0.01185133229740365,3.1272581694934294
0.0008348701380579415,3.0746693953147335
0.0006980541182816102,3.08992962606326
0.0007471999919184125,3.0933025429286647
0.012947033459059898,3.071891834877354
0.036050593017366184,3.041705341567762
0.046315180998093564,2.992414973401163
0.060544686010786775,2.924753429944937
0.04999911728785533,2.9410905639538996
0.04290447958070909,2.929400197513831
0.03576379313480421,2.9168267862183543
0.01860638750324689,2.901981855286076
0.014290457997262362,2.8928833426241916
0.013336555541692496,2.868216253836724
0.012698210376851649,2.8442053018960074
0.01090183248012594,2.8311970479045914
0.007296866870353413,2.818839553372741
0.0025780897828243665,2.8066477618620675
0.001937849671620362,2.79883450638137
0.004668773980420093,2.77082679612934
0.0017454278229169784,2.763785991543608
0.006603199346074229,2.752283035670512
0.022331062738360774,2.7422982117097026
0.031051869250587283,2.733988152169472
0.03296457741524317,2.7250256212059076
0.042748415199236944,2.6931389146346474
0.02721149867153716,2.6737130604901953
0.019605529984521197,2.66217040265483
0.002203979323182448,2.645189088879709
0.00030441951422355285,2.625304570937713
0.0006010110771385024,2.6139313513895495
0.0002473795651719568,2.6042865945268474
0.00044710445206513905,2.5993375438427977
0.0033284896945132147,2.595082564011189
0.02192864179221543,2.600184251004529
0.02463224530183994,2.481393914343551
0.019702316702056077,2.470234142496642
0.015052618429391262,2.4579277983788734
0.01741394783968442,2.4444211871183184
0.04188734529184973,2.405638412887166
0.04197043936744871,2.3931863936748443
0.07796549523745,2.372968307835426
0.08887422140333417,2.3658065962885035
0.12578145864637574,2.357915426260278
0.05115103332486881,2.33501208564529
0.07780704418098416,2.332468794580586
0.07316010704504661,2.323654835916527
0.05337999831136753,2.312844885446481
0.031096463789471562,2.3022011890276857
0.002918088210273062,2.2961483958953552
0.012085438402894944,2.2935581556672004
0.021974659031430477,2.294756940838031
0.02626840591091051,2.306734169581598
0.013022714534211388,2.22778827160186
0.02130329051616836,2.229473342996952
0.026234344156696232,2.2176771755119757
0.02233114168675082,2.196486498354989
0.023045265848749885,2.1773163986519366
0.0325460983542078,2.1616165261447104
0.03903547229031851,2.1424389827291614
0.04641318782267656,2.127927050391635
0.04671495289400107,2.1214128252371056
0.06161519572889479,2.1344190650766217
0.06510207843993149,2.121753497529883
0.030139053202732358,2.104355134647122
0.009984112188188787,2.096176063716959
0.006625420947162786,2.25738025897255
0.0428639040373785,2.2013176987210734
0.06705142484052501,2.1624138369099124
0.0680478790026629,2.1550755963508665
0.07169889062155627,2.1334832271797923
0.07243324771145437,2.112732753407959
0.07288455981932423,2.1106641941787374
0.06402917679947318,4.665148463776266
0.08837045974575641,4.7031792099201395
0.08597313114482619,4.637433234162843
0.08341710136402058,4.60682958502407
0.07368828205478684,4.58842722054064
0.0684471648745546,4.55999157600404
0.06585313781031887,4.53388864931127
0.06458203430336718,4.502477612815504
0.06266787824450959,4.49644692448212
0.0555717596079115,4.535517693519202
0.07568853490340888,4.347899328008738
0.06949061895652986,4.349355472537841
0.05377333344723545,4.331678964467408
0.022380392996656395,4.319082844839259
0.02515913260865954,4.3082288253048295
0.00018361954670731429,4.2755166330020264
0.03609806485963096,4.266268511336433
0.06614294911430818,4.242937529939143
0.05454136738888682,4.195105286795497
0.03749294605361175,4.184332917060156
0.03588197492555589,4.179280887658005
