frame,aoa,times,estimated_aoa,range,energy
1,-20,1,-19.213590561201755,4.665148463776266,315.96988878034955
2,-20,1,-18.923376693664647,4.7031792099201395,300.0282494113171
3,-20,1,-18.937735698442488,4.637433234162843,339.5299010693779
4,-20,1,-18.962473220864233,4.60682958502407,391.9757424037566
5,-20,1,-19.079813438526177,4.58842722054064,430.54823016613557
6,-20,1,-19.139936799234,4.55999157600404,428.62451885467243
7,-20,1,-19.167769692969575,4.53388864931127,412.3093119031413
8,-20,1,-19.178140301650142,4.502477612815504,411.1842828836609
9,-20,1,-19.201431430620758,4.49644692448212,425.1490740978025
10,-20,1,-19.297961738109688,4.535517693519202,350.17969246995807
11,-20,1,-19.002540689250942,4.347899328008738,390.9075475117584
12,-20,1,-19.084533646104862,4.349355472537841,436.77439685662677
13,-20,1,-19.288713632514764,4.331678964467408,457.13128280130957
14,-20,1,-19.703106458686648,4.319082844839259,479.789833173387
15,-20,1,-19.665403030664805,4.3082288253048295,471.72154960022243
16,-20,1,-19.99753933244359,4.2755166330020264,517.4633872227548
17,-20,1,-20.484801047871457,4.266268511336433,549.6094271756701
18,-20,1,-20.893217331604315,4.242937529939143,471.5606842896277
19,-20,1,-20.744934391392196,4.195105286795497,440.59001347383156
20,-20,1,-20.513395171788307,4.184332917060156,557.0194082982929
21,-20,1,-20.491929362450826,4.179280887658005,572.3616913563022
22,-20,1,-20.341161112838506,4.189771770139174,531.126339063326
23,-20,1,-20.178493431957623,4.1377957727947,410.40263372692016
24,-20,1,-20.38856591057108,4.059713211202467,470.65441384029526
25,-20,1,-19.956720399677213,4.0920049533630465,387.59006537255743
26,-20,1,-19.17740561529272,3.969435318313571,511.00191346110654
27,-20,1,-19.060947195259732,3.964338374137394,609.0222919460971
28,-20,1,-19.009943178231715,3.965835185786353,576.9473384308411
29,-20,1,-18.20162649904461,3.913329859641732,447.9258399483959
30,-20,1,-18.064119821358677,3.8815802984396837,611.8707139538443
31,-20,1,-17.81809438516694,3.894389330524207,663.5800619640773
33,-20,1,-17.189361116938105,3.834865955112353,551.608240194165
34,-20,1,-17.145943561298843,3.8450439062897694,627.1421698704883
38,-20,1,-18.704121411123484,3.580644007628814,256.09710969845156
39,-20,1,-19.33811167630883,3.493521219089814,332.7100489869793
40,-20,1,-19.304855492719014,3.49991209506661,382.0716000486658
41,-20,1,-19.613686864452006,3.496267737885463,432.26700500616596
42,-20,1,-19.34082100473961,3.461756589211407,455.8230808264196
43,-20,1,-18.93163417878536,3.4809804102564246,384.8239001218751
44,-20,1,-20.740930043089882,3.4453004048629916,441.685644007695
45,-20,1,-20.857782623083615,3.3570892370577163,526.4997764532961
46,-20,1,-20.808000625058767,3.3212864237504545,607.3950525037726
47,-20,1,-20.6180404259039,3.325997195784982,766.3354885865867
48,-20,1,-20.228519750087752,3.3152244330571823,808.2682347630703
49,-20,1,-19.724863952804768,3.314299959275988,815.3316639795263
50,-20,1,-19.570173816652755,3.3172830757204887,645.2629198640632
51,-20,1,-20.065992871249563,3.2054768645877556,793.8480871808566
52,-20,1,-19.841493796129864,3.2090152173681785,872.893361951571
53,-20,1,-19.87360374951026,3.2507979815574237,763.1396602807051
54,-20,1,-18.4465213915894,3.0783754089388915,811.1404929973065
55,-20,1,-18.504706340445036,3.082557749946506,901.4347933155221
56,-20,1,-17.881643124017057,3.06854748550142,767.5164093344351
57,-20,1,-17.149059945791315,3.027318574515055,919.1286476956867
58,-20,1,-17.29572274119638,2.9442003139716793,1065.085106638203
59,-20,1,-17.31589587663795,2.9351285478030453,1276.9547413182797
60,-20,1,-17.340530998964113,2.9366002367802007,1508.01210608626
61,-20,1,-17.375995833380962,2.922190486142988,1586.4808393117544
62,-20,1,-17.39036954567472,2.8948821343190656,1542.0509726953153
63,-20,1,-17.609643169924365,2.864672174014455,1560.4543688267308
64,-20,1,-18.148954646603357,2.8410359192532897,1604.4913207552247
65,-20,1,-18.408394044717816,2.821830100438409,1542.1719733297662
66,-20,1,-18.46136187750153,2.818311216269949,1345.1146797562988
67,-20,1,-18.565619716912874,2.8214031416961207,1130.8206034195498
68,-20,1,-18.927966229214707,2.801132363422549,941.4662548237836
69,-20,1,-19.48794539425051,2.7392112394118047,902.0746835818022
70,-20,1,-19.430444150642746,2.7708763916164942,718.6905260012734
71,-20,1,-20.169617878733014,2.6839243545970684,776.7294690617204
72,-20,1,-20.098804052633515,2.641044622664563,783.4876557340341
73,-20,1,-20.71204439696745,2.595892629992407,681.0039699891626
74,-20,1,-21.08460895500867,2.618108915124422,876.0135889472614
75,-20,1,-21.004791606481255,2.613488311744725,955.2383593794843
76,-20,1,-20.940531559595854,2.619622668286622,923.3339803696985
77,-20,1,-20.564771130679127,2.6123007791227755,898.3521284503976
78,-20,1,-20.52887233500474,2.60707670800311,802.2471598022568
79,-20,1,-20.650634981889365,2.5876225737723058,753.9998920005402
80,-20,1,-19.856831449321483,2.526211105684252,815.49497536805
81,-20,1,-18.50493352322965,2.4377357301963545,866.6588349267432
82,-20,1,-18.826471101541145,2.327958944269797,1166.998438786032
83,-20,1,-18.291807734577656,2.3103928535656895,1532.913312972559
84,-20,1,-17.613769835908446,2.293642425650212,1811.721186744866
85,-20,1,-17.42039803962487,2.275112554211594,2069.729992252391
86,-20,1,-17.32260064486135,2.2611227739820934,2275.625130050903
87,-20,1,-17.262843757625394,2.2564544144902627,2221.110063126314
88,-20,1,-17.270734245823217,2.256976965887671,1800.2880531380608
89,-20,1,-17.22126315569576,2.2493536779477927,1513.300995025923
90,-20,1,-15.490863284241719,2.2268336185282456,1569.4229478214143
91,-20,1,-17.13753705678898,2.1754208520236404,1456.4754654875735
94,-20,1,-17.154050878184638,2.165542663222244,1256.6924091242238
95,-20,1,-19.26969656158891,2.152380327207654,1257.7754574491103
96,-20,1,-19.1808691365421,2.1672604643540083,1144.3514396546602
1,-20,2,-18.4704352822831,4.509918566689089,539.6644562234798
2,-20,2,-18.64535164074887,4.486073111644654,584.8809254972485
3,-20,2,-18.613399527871,4.478888535158241,552.7550053287002
4,-20,2,-18.56582007406346,4.477080229060722,478.0490650342172
5,-20,2,-19.166955773672495,4.364603336269081,487.31056684019154
6,-20,2,-19.231138854120104,4.3694824230221,495.66174677823454
7,-20,2,-19.402573294487908,4.3462528956929365,538.6111245681714
8,-20,2,-19.802539278818074,4.323491262938055,692.4752872716906
9,-20,2,-20.078927679255276,4.309105320805316,737.727384963295
10,-20,2,-20.267897689109073,4.279981008392563,614.3227692987967
11,-20,2,-20.559798427844658,4.310072734243183,560.5228454217878
12,-20,2,-20.535517328251206,4.303924821637694,644.4520879241379
13,-20,2,-20.780811999481184,4.30168392795713,623.2644402865651
14,-20,2,-20.894106330356124,4.315331400645563,514.4670660616505
15,-20,2,-20.53147774862016,4.297222459994899,377.4681625383079
16,-20,2,-20.56355373304149,4.342628549547075,341.5997204196108
17,-20,2,-20.591662850091303,4.316016011530846,371.5266815664412
18,-20,2,-20.33113154988947,4.298557472865092,331.00968667361076
19,-20,2,-16.716992331287123,4.663923693329633,290.4242745321429
20,-20,2,-18.32343246090404,4.0284385667268126,307.5475368242756
21,-20,2,-17.981287320119883,3.9982931170542897,346.56455077259307
22,-20,2,-16.58597906520435,3.94644309663222,369.40659310065644
23,-20,2,-17.162710714312347,3.9236827249221538,488.2914685981822
24,-20,2,-17.241902387131567,3.9174917573366246,575.8693841564694
25,-20,2,-17.270236338886626,3.9061000910086685,609.8461731513265
26,-20,2,-17.429406194790523,3.8884724403387687,632.9708700414928
27,-20,2,-17.930026867531556,3.860904452503705,643.0658651997235
28,-20,2,-18.11761680172325,3.8423337418384347,625.957159256052
29,-20,2,-17.97761696906417,3.8042356617039537,575.7182141404529
30,-20,2,-17.97130140406235,3.7601104939952354,563.1192275729017
31,-20,2,-18.379032421977648,3.7393512161234046,575.1017251863568
32,-20,2,-18.66392908484913,3.7259946128534343,589.5082701883453
33,-20,2,-19.062384957183685,3.713111069183151,564.6761357712761
34,-20,2,-19.138762739481823,3.673803804390175,531.3086130031564
35,-20,2,-19.459175505274057,3.629903154103455,587.0428480095392
36,-20,2,-19.68613175735645,3.595982505746192,674.0653393509497
37,-20,2,-19.66633986112041,3.570065966398965,698.1685915316012
38,-20,2,-19.874589173124324,3.4974401807873257,613.3692359668674
39,-20,2,-19.690521998301474,3.5008000570081483,805.3319896549272
40,-20,2,-19.53236145015189,3.4996496862263684,862.3653910136751
41,-20,2,-19.888700992774915,3.4951110598875283,755.1652414166944
42,-20,2,-21.02098035252056,3.4757224832539393,914.7874753139653
43,-20,2,-20.926498533513318,3.46687347850908,1076.3072360864346
44,-20,2,-20.795586631471725,3.4555198237658913,1157.9911874994668
45,-20,2,-20.63474757950502,3.4416854106843284,1081.4651879023377
46,-20,2,-20.79631362081359,3.432466375904602,846.367257419099
47,-20,2,-20.94821809531851,3.431303558267195,659.813754133319
48,-20,2,-21.01066713512649,3.4082069347587103,587.5650566451015
49,-20,2,-19.303115014522568,3.339662139116227,690.9257331016623
50,-20,2,-18.625644461157354,3.3074263591106208,813.9037973326824
51,-20,2,-17.990959805226552,3.274959784153025,927.3186320589622
52,-20,2,-18.426674834889333,3.2880804309975353,1012.6348352398836
53,-20,2,-17.75547862234412,3.2400591875662648,846.3896668252447
54,-20,2,-17.445421045791328,3.1849531404846365,1116.5617643297321
55,-20,2,-17.59394222504077,3.179539194057185,1260.4408131288037
56,-20,2,-18.082390207414935,3.1631277322171694,1180.3995988006156
57,-20,2,-17.210766158720208,3.1467368841503642,1045.8551104542082
58,-20,2,-17.309043638503546,3.134394518197919,1271.2502832797593
59,-20,2,-17.507707012045163,3.1112445827940234,1407.9658095087684
60,-20,2,-18.142966847771856,3.0898678044203693,1448.5151176436498
61,-20,2,-18.9011145784022,3.0758426297104715,1389.8929665767096
62,-20,2,-19.076029822392183,3.0653865154052324,1195.5674487807696
63,-20,2,-18.983591903347865,3.0019836265401376,1073.7132936863607
64,-20,2,-19.09972795023988,2.9776858676861497,1320.8449539212495
65,-20,2,-19.261690008233142,2.976850603818263,1501.9068938565404
66,-20,2,-19.43420962114798,2.9698263133338743,1518.7999628183986
67,-20,2,-19.864864947668238,2.9439186563820923,1511.0032419941192
68,-20,2,-19.71315136719213,2.9075366073763154,1493.830225739349
69,-20,2,-19.538480167686252,2.888493508405606,1362.6693229170287
70,-20,2,-19.393872323014257,2.872671923287706,1092.2872185650692
71,-20,2,-20.36498456381877,2.8494377273987554,1191.509445016726
72,-20,2,-19.8986110881775,2.8439791711537374,1319.9381970830218
73,-20,2,-19.438292150532277,2.8365118720167044,1239.7563763516155
74,-20,2,-19.33671584130169,2.824569120832414,1054.957666612941
75,-20,2,-19.570142363920237,2.8192584884095884,1047.7197546673083
76,-20,2,-19.104050148660892,2.80402468703289,1082.6055405268658
77,-20,2,-19.126242267141098,2.72659204295731,1069.5829016000107
78,-20,2,-19.034313833452128,2.714847276098315,1292.185038201829
79,-20,2,-18.887477106130415,2.7057435242477244,1398.656218394825
80,-20,2,-18.317096644149903,2.695211964467075,1408.745425220554
81,-20,2,-18.13376285636604,2.683870495322927,1317.6464944022632
82,-20,2,-17.537498968973363,2.655054590984671,1171.315520924404
83,-20,2,-17.41563187875411,2.6148380410830954,1178.374611713966
84,-20,2,-17.334169753215367,2.5680937901740095,1273.727322623909
85,-20,2,-17.292489799854618,2.529088866996489,1372.1620920009404
86,-20,2,-17.33405576460196,2.4988398392155027,1429.4894234880467
87,-20,2,-17.54396948994688,2.470711503077807,1412.1752785083006
88,-20,2,-18.182576344023836,2.4397629576235675,1317.278660718245
89,-20,2,-18.416725374752673,2.4207977643969847,1175.119720989345
90,-20,2,-17.28070844756421,2.404730243164243,1298.686538835008
91,-20,2,-18.232865509331383,2.3780593170501123,1505.690808494282
92,-20,2,-19.07889836643846,2.36973129852994,1571.9297341886227
93,-20,2,-19.212875475344386,2.378170101107459,1367.3500197368332
94,-20,2,-17.801084337186335,2.321595186967789,1551.0922727210495
95,-20,2,-18.644240295706513,2.3216276645640535,1750.486149196288
96,-20,2,-19.07495780689632,2.3253927753183254,1687.1412154785653
97,-20,2,-19.971005883713868,2.250384582455025,1613.7298687098037
98,-20,2,-20.35565284852413,2.244928041024015,1754.894051652179
99,-20,2,-21.140094019586023,2.2436406371214757,1535.8688508287248
100,-20,2,-21.238679237806664,2.233178256376122,1738.2577965837145
101,-20,2,-21.71265820461725,2.236915394225543,1515.9038099658776
102,-20,2,-22.11505972698785,2.1702145922001552,1223.324020705075
103,-20,2,-21.301541522841735,2.178927530144257,1601.5235922680713
104,-20,2,-21.964763052772003,2.1779252176561243,1485.3647614814565
105,-20,2,-19.411898341584624,2.1529436283633574,1715.4845847495812
106,-20,2,-19.42169391486848,2.156346636294391,1933.7648322033735
107,-20,2,-19.35250820811872,2.15758490514271,1915.1093412711318
108,-20,2,-19.260517286109348,2.1466345138764398,1878.6909177899277
109,-20,2,-19.189899379504247,2.126717932412575,1817.7259033990658
110,-20,2,-19.141542527759484,2.1066522020813534,1764.8879655938306
1,-20,3,-19.872965481323526,4.877544924403849,389.3021828389403
2,-20,3,-19.690685595714395,4.8431741125626875,335.8334469779738
3,-20,3,-19.144937950724092,4.80868927056899,418.8253710823607
4,-20,3,-19.13763238560758,4.797847044214145,512.9727175257458
5,-20,3,-19.12974331607646,4.7875615307314945,581.5460199227097
6,-20,3,-19.086902173254018,4.775330356884201,599.1396696724776
7,-20,3,-19.03658805549587,4.76827520736121,600.2907689150709
8,-20,3,-19.020925009525058,4.7670957788876756,572.8323893225746
9,-20,3,-18.99883852987979,4.763307922185193,494.66686264464226
10,-20,3,-18.77922979508915,4.781490728938877,391.02742423333876
11,-20,3,-19.301434081777824,4.67297099292042,426.3201386033519
12,-20,3,-19.26203468717235,4.672766901607467,482.2461198927673
13,-20,3,-19.304269664819696,4.682427307913496,466.0004623295317
14,-20,3,-19.57167701347918,4.698600909221578,413.51604404556934
15,-20,3,-19.239276804825334,4.599124929887723,400.6863045478409
16,-20,3,-19.307669061890863,4.589038904775309,392.26586725787325
17,-20,3,-20.07073692514431,4.626300617736676,321.1305296312518
18,-20,3,-20.73907313832859,4.589127733027023,354.8245463359074
19,-20,3,-20.759469760288624,4.523741471701548,393.7599104036895
20,-20,3,-20.80573556202751,4.508163756908942,462.2684353339373
21,-20,3,-20.899839016244755,4.490371933718023,484.10499427080083
22,-20,3,-20.99819774007859,4.471897152043745,481.26669106368956
23,-20,3,-21.110730297576527,4.452743135994414,474.5103463433794
