frame,aoa,times,estimated_aoa,range,energy
1,20,1,19.152671848961504,4.601243234173875,293.0575613900871
2,20,1,17.32579158800241,4.502620576237796,316.89980837628485
3,20,1,17.771763624154215,4.481383336687376,364.4346213404181
4,20,1,18.21050208899197,4.498891115499237,365.79335597092296
5,20,1,17.96368114487258,4.551256078309115,363.56683989599486
6,20,1,18.872388804660044,4.368933823050292,358.122182238465
7,20,1,19.153441490709948,4.319450638984445,377.7935047956848
8,20,1,19.125809932155697,4.321492891654111,339.17044932920265
9,20,1,19.045898563043334,4.305485856901375,342.2711919361699
10,20,1,19.28807256086753,4.296129229123437,396.51888196290656
11,20,1,19.328866269257933,4.277655564120218,407.2609290305037
12,20,1,19.291741543747793,4.272735330538074,412.7827724980583
13,20,1,19.341793595160357,4.256456846471816,329.5485179319305
14,20,1,19.294411354907375,4.179211300462604,280.523064510343
15,20,1,19.198894354534996,4.151560701096226,341.8314042028587
16,20,1,19.292387916702737,4.033578039108789,352.5328527870425
17,20,1,19.16093010085443,4.0358766440630855,323.92958488678073
18,20,1,18.896529668715782,3.9611267368391005,393.7323115038896
19,20,1,18.972767993244247,3.9681482976230678,408.0049132449273
20,20,1,19.013359752193303,3.988184714857461,413.4323190098593
21,20,1,19.027476624529054,4.0007753997485604,397.11972021393757
22,20,1,19.956801425531317,3.8958488439801533,322.9582935491667
23,20,1,20.462912584663684,3.912156440406998,399.7644464649019
24,20,1,20.17555947337204,3.906518568751531,409.326978165992
25,20,1,20.104941507292484,3.916032142632304,423.5801104479543
26,20,1,21.007513966587066,3.948394737022142,315.7679841020342
27,20,1,19.87844728908509,3.8051053816956384,335.3910233057564
28,20,1,19.79531283531129,3.7892799676995654,330.80518727026663
29,20,1,18.759829513774115,3.9690163737261863,371.63523884962365
30,20,1,18.7328734125961,3.979512482156626,371.0200797661666
31,20,1,19.290445618796998,3.5252672508410914,393.0803066244073
32,20,1,19.350445064529485,3.511292728448841,424.04285338017036
33,20,1,19.48319508443439,3.518840446190433,371.19409864587567
34,20,1,17.712756654796,3.507359700877362,413.8598240547337
36,20,1,18.91579672353902,3.46112437449252,605.6121388427114
37,20,1,19.16308565408985,3.456061666399434,580.0047175456278
38,20,1,19.322428863442543,3.4761566505472934,563.9790667434019
39,20,1,17.419251706022628,3.3326498782516834,489.0865011200094
40,20,1,18.24583668058034,3.321657279799571,713.9224353112456
41,20,1,18.28446895308185,3.3055759102245563,858.9780509467671
42,20,1,18.154411646694907,3.2904017717134546,926.6785360656198
43,20,1,17.994488896808956,3.266243144502265,945.7959186198149
44,20,1,18.64457394244309,3.239783756722556,919.6521546979894
45,20,1,19.193198983433483,3.2333318118566634,804.7023446020909
46,20,1,19.27055549729444,3.252914441680226,728.0413123783452
47,20,1,18.886401244744206,3.1321270374870727,804.9219582038546
48,20,1,19.143580224239475,3.122770506538584,1009.6159023309293
