frame,aoa,times,estimated_aoa,range,energy
1,10,1,9.941862636205075,4.489313067998466,525.9430901826553
2,10,1,9.888613266493936,4.473557954512235,541.2492897802208
3,10,1,9.851220857609876,4.46057495073264,586.2347649747337
4,10,1,9.755149085804069,4.435461531022191,621.2267519000462
5,10,1,9.770795557328617,4.402105065716227,584.4567021041917
6,10,1,9.869026202434501,4.388689890663166,489.1973251468101
7,10,1,9.975167474712553,4.373866202271826,445.02519436765664
8,10,1,9.970733203838316,4.381125226849003,391.4979298895226
9,10,1,9.837322930468286,4.401157334571521,323.30647413044454
10,10,1,9.290843581376153,4.425146333591007,275.1982246310477
11,10,1,9.21428307119902,4.328358564855506,213.09829207772611
12,10,1,8.820471474540867,4.249453538209818,170.18837038390893
13,10,1,8.99989267637677,4.5346658501247585,169.16253542582768
14,10,1,10.019481755747664,4.182503597322689,181.0355551748131
15,10,1,10.18432467985459,4.169984196607731,241.10518466001665
16,10,1,10.20973687219175,4.115566811881279,308.8860110873925
17,10,1,10.854247975753045,4.111466166054133,351.7300016738138
18,10,1,11.166733210834972,4.120610218070965,270.91104331480534
19,10,1,9.965886938557935,4.032179414627384,384.58158878586005
20,10,1,9.96033401972692,4.013405241725686,518.4188113998358
21,10,1,9.966989658657106,3.9878301617379472,527.0508420117285
22,10,1,9.984014318419009,3.9825134623660263,509.6711576850337
23,10,1,9.321680516005387,3.9463665346689507,511.3521775945852
24,10,1,9.721653585264539,3.9274534353428034,602.1010246788044
25,10,1,9.806770627842107,3.9093692568374503,721.6572609454313
26,10,1,9.843926530152645,3.8976794250106765,776.1131936884683
27,10,1,9.8674368816992,3.874275155002622,691.1843155496797
28,10,1,9.960793966401997,3.8436610815385053,574.4902892642486
29,10,1,10.025498836950709,3.8130907738836224,571.3482165077653
30,10,1,10.425783928992866,3.7748488283405357,579.5245259032891
31,10,1,10.842696197797501,3.739307206920836,581.4821769213471
32,10,1,11.05111256454996,3.7176066107686783,604.2283660461643
33,10,1,10.929974383344003,3.6933779726225673,623.8003241482536
34,10,1,10.763409283574711,3.6750567846616073,641.832587643428
35,10,1,10.654712320630582,3.6543911785727694,616.3004072641237
36,10,1,10.611181218439054,3.656343331453199,596.2394519820947
37,10,1,10.490613562970346,3.6201699264017564,583.9212958362432
38,10,1,9.633910260080565,3.788896751020265,487.56622229996384
39,10,1,9.510160927085172,3.756501133273377,424.6375557801164
40,10,1,9.092849942862182,3.726413341462119,395.5618712755083
41,10,1,8.365023978078368,3.480028973183146,349.91217266641416
42,10,1,11.118285575563936,3.382287382147639,278.02702361987815
43,10,1,9.767167523892798,3.407891718962475,262.19863122316815
44,10,1,9.888961242287332,3.4013057594290252,294.5601868481121
46,10,1,10.03169924657356,3.4382127628318693,289.59685260661155
47,10,1,9.90513918298656,3.4118429730815905,339.6206591637398
48,10,1,9.272657433851768,3.3384816120070067,457.2450288489185
49,10,1,10.005720198935427,3.292175033889408,588.8372633574868
50,10,1,11.504348233762782,3.2656498958238145,748.9864771563404
51,10,1,10.698920576812558,3.2393914878086907,881.6438326015924
52,10,1,10.135942332410057,3.2196161785416324,959.4258260041711
53,10,1,10.06303631627245,3.206229376440945,1081.0479306938937
54,10,1,10.094450172890024,3.1863121227669464,1177.7437476183502
55,10,1,10.828021918836026,3.153614827215172,1115.9356638585532
56,10,1,11.475854417373231,3.11850598139895,1015.2235762251426
57,10,1,11.347754815802485,3.0742717519639347,917.3488698495186
58,10,1,9.169459305418401,3.055773994916837,1011.4021559495174
59,10,1,9.752858427804119,3.023390848296573,1090.2978086956682
60,10,1,9.682519097355113,2.9987234133297136,1264.6353693169765
61,10,1,9.703427455166796,2.9903157854157905,1445.7966912673417
62,10,1,9.402090494170256,2.974550641405003,1528.7401921595338
63,10,1,9.161345534567106,2.963946055312977,1599.4678039333767
64,10,1,9.473433117284513,2.9665442372185216,1360.26770313645
65,10,1,9.413241722662768,2.97453436855503,1073.2133489153841
66,10,1,8.7519607897491,2.8759481622036964,1056.3504452458492
67,10,1,8.802413227502917,2.8650514130025377,1256.6945236019023
68,10,1,8.308876651016044,2.8585552689049623,1357.9381814328278
69,10,1,8.220379622863515,2.841889651899711,1095.1054235436143
70,10,1,9.142989520844306,2.7978495225526836,908.200635984069
71,10,1,8.022927108708332,2.7823364936448667,1294.3492946591894
72,10,1,7.951532255136527,2.7646566878163976,1384.282883598366
73,10,1,7.983035158786817,2.7427715887303363,1338.6461183490924
74,10,1,8.13831134244938,2.741862887163069,1221.6697540318958
75,10,1,8.151800867945687,2.7592014281862633,974.3147103119055
76,10,1,6.895936991963907,2.695092203734961,918.1698948619761
77,10,1,7.352752022543541,2.6713606573605877,908.5819606522995
78,10,1,8.603079872482992,2.6619977210114314,783.2023210718332
79,10,1,10.673475975972815,2.6443620964761014,673.8916197793682
80,10,1,10.49965535064518,2.636910105042971,562.4037987947684
82,10,1,8.800652061058736,2.6268989873281545,576.181695833528
84,10,1,10.758653986113373,2.636228728874725,640.8867577170856
89,10,1,6.062629570053428,2.602532730411312,1068.3209337902506
90,10,1,7.731357055725841,2.5723715102075166,1156.9297205953694
91,10,1,9.116154023414113,2.436316342525031,1194.4930264536447
92,10,1,9.016199958073468,2.4449518796908234,1105.8980784308883
93,10,1,9.781451276830538,2.2807529836598226,1279.3929805968305
94,10,1,9.903281351682802,2.2528543329070176,1461.4865723362905
95,10,1,10.029575877739633,2.236911145877038,1443.4508022778334
96,10,1,9.974087187348442,2.2394785940148147,1506.5181159794995
97,10,1,9.741281665756953,2.247497317700435,1587.2512657564166
98,10,1,8.220591156195368,2.253524636250147,1464.0998586798414
99,10,1,7.046193186123829,2.2338768477021116,1543.7091702226598
100,10,1,6.180979164206032,2.1910147245860823,1747.7603998530449
101,10,1,6.1044780677842105,2.157967751863431,1872.2653439330675
102,10,1,6.134716570937014,2.1420926984977617,1740.0917610146023
103,10,1,5.417054320747512,2.1433739313768534,1432.9475965747265
104,10,1,5.250691005753799,2.07755786693284,1789.76790776461
105,10,1,5.990446094399523,2.087548075077427,1957.157597252002
106,10,1,5.2570550672106675,2.0914610784473453,1592.3963403213795
107,10,1,7.9881525921618195,2.0665870971824805,1903.8800054786775
108,10,1,8.474049207365102,2.064851732954734,2022.2841595459104
109,10,1,8.953509910590121,2.063497737454777,2110.6129840240114
110,10,1,8.666700697096479,2.063035859914678,2209.88470399768
111,10,1,8.220274369251966,2.062495534907983,2238.9527412489383
112,10,1,7.8474562787282105,2.0605482374387494,2184.735463823224
113,10,1,6.723691684447033,2.058307308607645,1846.9564508034473
114,10,1,5.825085481551752,2.056208908934385,1293.2404837883473
115,10,1,10.921069987949423,2.0633083814782354,1116.4421168913836
116,10,1,13.612910468886307,2.16743299755569,787.1548088637034
117,10,1,16.565453685587077,2.09674762444011,938.8666679380772
118,10,1,17.140649558247613,2.0863477083153477,812.7966103050512
1,10,2,8.831042017548464,4.673777812937781,316.3646236579018
2,10,2,8.789760259468299,4.6877585626222915,339.8693239314705
3,10,2,9.85859386869212,4.650294520156016,263.53307826425606
4,10,2,10.115267329905258,4.64794436300457,336.3249706103658
5,10,2,10.724747571969287,4.635498101775656,383.05085816864727
6,10,2,11.375956407666257,4.632284967600991,420.25560047999744
7,10,2,11.405050194856754,4.640128929604213,426.9065801621413
8,10,2,11.498139275575856,4.640687946898042,373.55677219146054
9,10,2,11.566775682537406,4.615215806130934,314.7686021426833
10,10,2,10.65522049281582,4.595160251960869,289.2244634441987
11,10,2,11.024281896541018,4.592220199394871,265.85674301959705
12,10,2,11.790701386120896,4.579732583749574,235.84405838325927
13,10,2,10.508685966032195,4.485946937119017,196.59956492330494
14,10,2,8.243442318678829,4.395686710149334,232.9568658753387
