frame,aoa,times,estimated_aoa,range,energy
1,-10,1,-10.634907506831736,4.817581390234727,413.9125660548492
2,-10,1,-10.656730128961797,4.795117742979907,432.45545344235717
3,-10,1,-10.432703050875915,4.75744046498891,386.69600368168994
4,-10,1,-10.018726459227606,4.7477528003822025,466.3870733802556
5,-10,1,-9.911128721277818,4.7410681641560295,513.6527960289891
6,-10,1,-9.841376989198762,4.7429740682328365,496.2881257235376
7,-10,1,-9.75881015681524,4.750344225705522,421.5915002398538
8,-10,1,-9.536569250281227,4.761832605951326,331.3203949085401
9,-10,1,-9.349202342464066,4.689621281572831,288.02976448503546
10,-10,1,-9.596573105189556,4.632973615122841,365.0940370171475
11,-10,1,-9.761084487329732,4.626986743982938,408.2622954423491
12,-10,1,-9.897515276886528,4.627515970086973,367.85532705497656
13,-10,1,-10.095383255399621,4.5549229337378,387.3532241500684
14,-10,1,-10.124644385280236,4.551743722863833,447.2492151973908
15,-10,1,-10.16787638335344,4.548744718363082,461.21523488434815
16,-10,1,-10.271203574160479,4.537872718531454,444.3573171895237
17,-10,1,-10.397921263833103,4.512826850349525,411.9344802478692
18,-10,1,-10.724358321136272,4.5055505036403956,339.09685691355804
19,-10,1,-10.944752341508709,4.503691210196599,335.4029593339927
20,-10,1,-11.4054168233867,4.478910510728803,444.39445631295786
21,-10,1,-11.517704023495138,4.4528523489126455,466.19478204746326
22,-10,1,-11.625908070448139,4.434137021025702,471.3509582417764
23,-10,1,-11.680569760550716,4.410080786297012,481.36692818991213
24,-10,1,-11.680269965484754,4.396003007227185,500.50118948200185
25,-10,1,-11.689296872435184,4.3880587382025045,486.66109582646277
26,-10,1,-11.750184303670315,4.39655073705932,447.14825913255
27,-10,1,-12.30702334141971,4.398238993441812,342.85371315087156
28,-10,1,-11.201117620479293,4.350225364448975,376.34399919443393
29,-10,1,-10.385664218525962,4.431437321691252,424.44818668023447
30,-10,1,-10.064705110262311,4.478776950792813,445.65399300153655
31,-10,1,-9.845126564966433,4.495387410690325,466.22627053635205
32,-10,1,-9.879359126017535,4.327270077914266,501.802277758392
33,-10,1,-9.888637137997307,4.126671011650673,583.9695125994893
34,-10,1,-9.924907429613347,4.133525584198775,551.3080000293157
35,-10,1,-9.10524836755591,4.191659353188731,443.7955484409162
36,-10,1,-9.185256750009541,4.091567092797912,549.7470094247386
37,-10,1,-9.106939959282451,4.09821646210787,579.5068341276628
38,-10,1,-8.994341451347044,4.0942925542754205,545.7223953218019
39,-10,1,-9.220893076952217,4.100219997834502,507.30125508498566
40,-10,1,-8.49183660683807,4.081852527872752,358.0856107573014
41,-10,1,-9.068686978314384,4.032264204267781,298.9683683487497
42,-10,1,-10.618824543915844,3.977437048444286,334.95339566169
43,-10,1,-11.735172604711611,4.031392110403113,336.6483115852895
44,-10,1,-11.343436541497837,3.8846294268964874,356.7945730338876
45,-10,1,-11.705442551405127,3.94932826379325,388.8050657804117
46,-10,1,-11.75563999598114,3.9229180478910113,491.0051283711348
47,-10,1,-11.727021979175277,3.928024757018025,565.0762640459052
48,-10,1,-11.633981563648579,3.9381890344363115,601.8989041269601
49,-10,1,-11.521407989035517,3.9644463928734384,577.9309683609475
50,-10,1,-11.437291927248452,4.001855903702145,510.20384241714027
51,-10,1,-11.665929859659649,3.8819198031534756,506.63399630445485
52,-10,1,-11.661275751255976,3.8728319772103217,565.2784274735772
53,-10,1,-11.550495282883194,3.87581830191734,602.4545417032463
54,-10,1,-11.621296739267232,3.852970080607119,558.3915689431308
55,-10,1,-11.843999792195792,3.8459511334702077,446.66442215167535
56,-10,1,-12.391882725977592,3.8199733207500652,325.1307148574251
57,-10,1,-11.667200362170304,3.83941484221443,393.3893460427037
58,-10,1,-11.36754734109784,3.8792486324295474,435.00378962001315
59,-10,1,-10.928526603210312,3.5122157735832213,434.21574382630297
60,-10,1,-10.936916871918143,3.5072457484669117,543.3577036725407
61,-10,1,-10.639680827000774,3.4854855400670135,648.6707337040729
62,-10,1,-10.136054787143147,3.459970855951215,698.8667724043186
63,-10,1,-10.181395367943942,3.4429034639414615,707.3829768594583
64,-10,1,-9.633537736989908,3.4107689901940232,640.1052645189468
65,-10,1,-9.647302218788512,3.4159863059775977,720.7673830072779
66,-10,1,-9.729634703249767,3.4082955912456816,691.8283919446195
67,-10,1,-8.634571565498455,3.4234562391977095,642.7391572348992
68,-10,1,-8.714060787058305,3.434802836567201,741.3957439988601
69,-10,1,-8.650097723180608,3.4484693581953514,663.5939621022868
70,-10,1,-9.585167411811174,3.387340700781151,529.9005010024136
71,-10,1,-9.851479837536573,3.2457922397742163,481.3091170294881
72,-10,1,-9.879001907008531,3.2852409915094922,554.8158569572677
73,-10,1,-11.593561361650416,3.20376760409033,568.3008937773031
74,-10,1,-10.173076632302013,3.1992788950472315,647.0942893923418
75,-10,1,-10.26708091768345,3.1787923169849486,740.7095578669163
76,-10,1,-10.820644140699802,3.1562577910072735,799.4412331804577
77,-10,1,-11.34329559905126,3.1438287119160444,776.9143688287079
78,-10,1,-11.707411815054998,3.1974013169178357,573.6289668539769
79,-10,1,-11.899401182618636,3.12838018780667,758.9380800350119
80,-10,1,-11.755447763731071,3.096996006761599,888.423511725145
81,-10,1,-11.688846677982246,3.073182373104946,879.7318989936406
82,-10,1,-11.995250990721077,3.0785770995159756,834.3417771854423
83,-10,1,-11.951074083748743,3.0704023281950183,1020.5002908035884
84,-10,1,-11.928899732787373,3.063021899795225,1151.497460801146
85,-10,1,-11.895179931638317,3.0567291493325195,1241.053688497808
86,-10,1,-11.788907547991554,3.045688249275045,1285.6573507053633
87,-10,1,-11.739513223833425,3.034345226046313,1191.3945771652557
88,-10,1,-11.705512849816152,3.031715333544739,1043.1552835508462
89,-10,1,-11.494169416798076,3.024655038687098,828.1762045417055
90,-10,1,-10.5908583004884,2.9288538517983023,1097.3949558324935
91,-10,1,-10.365731060874243,2.9257904289614807,1319.8174993833861
92,-10,1,-10.090812023356223,2.9085100295162896,1409.558573610892
93,-10,1,-9.964579917069072,2.889350281872226,1476.5762427830264
94,-10,1,-9.89918594028362,2.8681389762949125,1544.840630700469
95,-10,1,-9.822058141017934,2.843731324602141,1612.017996360453
96,-10,1,-9.824337757694286,2.819115809277106,1577.735205859068
97,-10,1,-9.874666018169806,2.798097523732878,1409.6805631814223
98,-10,1,-8.901778060963947,2.7732912453089797,1418.7466447975298
99,-10,1,-9.167715609955412,2.76719549510535,1784.954352432521
100,-10,1,-9.501916083650517,2.753454507797356,2054.2871376276253
101,-10,1,-9.705304084790054,2.7393875843679734,2186.839172201231
102,-10,1,-9.766769271965558,2.7237805643759914,2230.80927483691
103,-10,1,-9.869239958580605,2.709953774391798,2204.1361240252554
104,-10,1,-9.928327771847757,2.7043844706250306,1996.09241277731
105,-10,1,-9.855047606526295,2.708835394472689,1584.415874750902
106,-10,1,-9.867721166225742,2.66657942653266,1193.5125291417219
