group,window,t_sec,range_m,A_human_scr,A_human_raw,A_blank_scr,A_blank_raw,DR_scr_dB,DR_raw_dB
3,1,0.844311377245509,4.06875,59.6617433792043,237.517636704564,7.90205504855112,174.441760686333,17.5591177789621,2.68090803834549
3,2,0.904191616766467,3.46875,120.705537493078,226.14474675467,7.21084158108632,172.537521414816,24.4748247971155,2.35005897658108
3,3,0.964071856287425,3.45,107.516175893003,233.588991668957,7.1837462815655,176.265666844134,23.5024564753907,2.44569287239703
3,4,1.02395209580838,3.43125,112.671959789278,241.480894155141,7.17371680278175,178.082853384788,23.9214324077374,2.64521339264534
3,5,1.08383233532934,3.375,136.177850956928,239.10597475826,7.13310001921223,175.057495854001,25.6165632511493,2.70819433282314
3,6,1.1437125748503,3.375,169.995245756132,248.171216851403,7.13310001921223,175.057495854001,27.5431692399068,3.03141396898767
3,7,1.20359281437126,3.35625,207.925727161109,258.188983762172,7.07302833476162,172.435988857659,29.3660566219403,3.50619592465764
3,8,1.26347305389222,3.35625,234.999968169994,276.724200550667,7.07302833476162,172.435988857659,30.4292481113078,4.1083845910528
3,9,1.32335329341317,3.375,224.358292930041,266.985076944081,7.13310001921223,175.057495854001,29.9532762654127,3.66612551107547
3,10,1.38323353293413,3.3,210.572767596393,254.615134529472,6.74938983853986,164.391725926553,29.8827538373223,3.80008519631344
3,11,1.44311377245509,3.31875,246.811031761737,280.000078450947,6.85992016648919,166.851682057998,31.1209101196603,4.49655127639907
3,12,1.50299401197605,3.31875,249.817389593743,281.452424114185,6.85992016648919,166.851682057998,31.2260720886374,4.54148808664263
3,13,1.56287425149701,3.28125,248.494416062427,278.248124896589,6.6495460446076,162.368778513618,31.4504927297465,4.67859445579282
3,14,1.62275449101796,3.28125,228.425842081673,262.054868919997,6.6495460446076,162.368778513618,30.7190647393556,4.15779419346673
3,15,1.68263473053892,3.28125,189.603992678122,245.185951297681,6.6495460446076,162.368778513618,29.1011096167805,3.5798611750827
3,16,1.74251497005988,3.24375,165.319107355004,229.777016889179,6.52988018954807,159.871201876524,28.068356774643,3.15072693899149
3,17,1.80239520958084,3.1875,168.761040965189,220.30092288515,6.5606147358178,159.508605514179,28.2065532096168,2.80464396443349
3,18,1.8622754491018,3.16875,171.844119941419,211.880330132,6.59811780709988,159.935165265934,28.314292216899,2.4429335499126
3,19,1.92215568862275,3.1875,179.178512717153,219.163082182998,6.5606147358178,159.508605514179,28.7268278458697,2.75966562383963
3,20,1.98203592814371,3.1875,188.421326686398,221.139041180258,6.5606147358178,159.508605514179,29.163710445536,2.83762607912495
