group,window,t_sec,range_m,A_human_scr,A_human_raw,A_blank_scr,A_blank_raw,DR_scr_dB,DR_raw_dB
4,1,0.844311377245509,5.86875,56.9872067677937,152.123979267625,6.66379012349531,132.258026642236,18.6411212007575,1.21551277336695
4,2,0.904191616766467,5.53125,58.8154479727135,157.45140214672,6.5585331446225,133.84651285348,19.0536938308914,1.41078943284608
4,3,0.964071856287425,5.4375,50.0189021744804,165.681269430425,6.77107869066376,151.583700066392,17.3695258898896,0.772418193734664
4,4,1.02395209580838,5.41875,40.3923026983972,174.791303881094,6.81797295540598,154.079263682605,15.4528667617851,1.09551255382113
4,5,1.08383233532934,5.3625,44.6702751189968,209.361316995622,6.96311275845584,158.698545594862,16.1443039837666,2.40646989878768
4,6,1.1437125748503,5.325,48.478621115479,225.796114026523,7.13001903799985,160.177637216424,16.6491913832189,2.98229160629324
4,7,1.20359281437126,5.325,63.2370261694077,226.747988027954,7.13001903799985,160.177637216424,18.9576149763879,3.0188311819114
4,8,1.26347305389222,5.325,76.4463676131047,224.884965000777,7.13001903799985,160.177637216424,20.6053233010097,2.94717075905847
4,9,1.32335329341317,5.30625,79.9138845498327,230.894104933872,7.30944530557616,160.800230609662,20.7747564226897,3.14252355261691
4,10,1.38323353293413,5.30625,81.8062709291369,229.778051964953,7.30944530557616,160.800230609662,20.9780435081586,3.1004375192475
4,11,1.44311377245509,5.2875,80.5000074366357,232.783288118753,7.56943331983178,161.489575502379,20.5346510582893,3.17614610947602
4,12,1.50299401197605,5.2875,102.97682064095,228.469446888871,7.56943331983178,161.489575502379,22.6735222298877,3.01367274718447
4,13,1.56287425149701,5.26875,123.507751506047,226.75458062188,7.88466352856463,162.298028096505,23.8982210085602,2.90485651371004
4,14,1.62275449101796,5.26875,122.485348283115,225.859572477257,7.88466352856463,162.298028096505,23.82601953053,2.87050517030335
4,15,1.68263473053892,5.26875,110.666952496834,223.526853195928,7.88466352856463,162.298028096505,22.9446957154817,2.78032921897641
4,16,1.74251497005988,5.26875,102.627942133457,227.018588116567,7.88466352856463,162.298028096505,22.2896491147158,2.91496350274858
4,17,1.80239520958084,5.25,116.518953448533,213.258480964667,8.20829934159726,163.215114372188,23.0428677848566,2.32291875453668
4,18,1.8622754491018,5.25,112.280150549591,216.394613671746,8.20829934159726,163.215114372188,22.7209960060656,2.44972145518632
4,19,1.92215568862275,5.25,95.1845958238758,213.411759593557,8.20829934159726,163.215114372188,21.2862696829962,2.32915945841118
4,20,1.98203592814371,5.23125,78.408900115821,202.468060300265,8.49994356509345,164.156526825016,19.2989863913012,1.8219673472984
4,21,2.04191616766467,5.23125,74.4673046857737,200.638065653655,8.49994356509345,164.156526825016,18.8509918552729,1.743103545873
4,22,2.10179640718563,5.2125,66.8946355406097,182.136625040923,8.72468872842268,164.9683150598,17.6928270077942,0.859934925068525
4,23,2.16167664670659,5.23125,51.739256875666,203.385739842437,8.49994356509345,164.156526825016,15.6880828891916,1.86124689479867
4,24,2.22155688622754,5.2125,35.634490697143,184.656692557626,8.72468872842268,164.9683150598,12.2224122904111,0.979290277027188
4,25,2.2814371257485,4.93125,37.2022565875443,41.5354953308395,6.21567631877333,74.4977264755911,15.5416178659269,-5.07447250263389
4,26,2.34131736526946,4.9125,41.8950601705115,45.8099256534965,6.12208791295718,70.0929715250854,16.7052651348111,-3.69429769863004
4,27,2.40119760479042,4.85625,42.465805917078,58.8938024056963,6.25235928640941,71.9670034157636,16.6399088825935,-1.74127649728684
4,28,2.46107784431138,4.7625,51.1630216981795,136.51105873852,6.97042381254502,114.757479601245,17.3139400281058,1.50773667165927
