group,window,t_sec,range_m,A_human_scr,A_human_raw,A_blank_scr,A_blank_raw,DR_scr_dB,DR_raw_dB
8,1,0.844311377245509,5.2125,41.7662056604158,187.540658890066,8.72468872842268,164.9683150598,13.6015016222534,1.11389797655232
8,2,0.904191616766467,5.38125,36.9809818668719,198.775210252335,6.91292661114353,157.584059250495,14.5663298278242,2.01699876207404
8,3,0.964071856287425,5.34375,38.1544227441246,219.523397993041,7.02739485352107,159.520488620341,14.6950106208984,2.7732869053112
8,4,1.02395209580838,4.74375,51.6414771522161,159.866190991705,7.08362811128574,125.166686788313,17.2548580712435,2.12535742094736
8,5,1.08383233532934,4.74375,64.1990585019428,160.50166567355,7.08362811128574,125.166686788313,19.1454581259028,2.15981574801518
8,6,1.1437125748503,4.74375,72.258258935031,158.7367815969,7.08362811128574,125.166686788313,20.1726348050992,2.06377628520863
8,7,1.20359281437126,4.725,79.9818109965858,185.316015424018,7.16415373712046,134.901466384214,20.9565267314291,2.75792566289054
8,8,1.26347305389222,4.725,80.4582711273937,183.394363612526,7.16415373712046,134.901466384214,21.0081159879838,2.66738627133881
8,9,1.32335329341317,4.70625,87.1308208926146,209.524519202277,7.20014963029779,143.523422158531,21.6566056773532,3.2862414330098
8,10,1.38323353293413,4.70625,100.569455609292,210.791629675045,7.20014963029779,143.523422158531,22.9024915484764,3.33861160768292
8,11,1.44311377245509,4.6875,110.861034130562,232.898645821566,7.20103294396453,150.702804192899,23.7476825534252,3.78091259719722
8,12,1.50299401197605,4.6875,118.558877837472,231.385446378073,7.20103294396453,150.702804192899,24.3307856454114,3.72429411671793
8,13,1.56287425149701,4.66875,110.647725167398,255.865549304248,7.17216129346669,156.234762252844,23.7658488364185,4.28468287844152
8,14,1.62275449101796,4.66875,94.2312757864308,256.847831312206,7.17216129346669,156.234762252844,22.3709004649876,4.31796464512054
8,15,1.68263473053892,4.65,86.4369424249219,270.877593714247,7.12818347665247,160.046153118119,21.6744105246995,4.57055685892626
8,16,1.74251497005988,4.65,88.42368958821,274.817174642792,7.12818347665247,160.046153118119,21.8717952536328,4.69597261021087
8,17,1.80239520958084,4.63125,95.6629160973077,286.699767051174,7.0679918609116,162.185935230288,22.6289514926144,4.94828301196542
8,18,1.8622754491018,4.63125,120.005845840718,284.105843705553,7.0679918609116,162.185935230288,24.5981272321723,4.86933954477273
8,19,1.92215568862275,4.63125,132.845910357668,285.801850755048,7.0679918609116,162.185935230288,25.4810429706378,4.92103694660978
8,20,1.98203592814371,4.63125,116.99652981557,287.188439769094,7.0679918609116,162.185935230288,24.3775387957218,4.96307529475644
8,21,2.04191616766467,4.6125,107.336429831013,296.409226912185,7.01255902628443,162.812613668077,23.6974123215661,5.20407340942861
