group,window,t_sec,range_m,A_human_scr,A_human_raw,A_blank_scr,A_blank_raw,DR_scr_dB,DR_raw_dB
6,1,0.844311377245509,5.2125,35.0579567881124,186.460778270775,8.72468872842268,164.9683150598,12.0807331969797,1.06373907866817
6,2,0.904191616766467,5.15625,31.684703449793,127.572535560195,8.93416026704911,164.275961149142,10.9959181572667,-2.19633658885157
6,3,0.964071856287425,4.89375,33.9806055193148,47.2865955879049,6.10984876585525,68.1625854917898,14.9040130608717,-3.17616014834979
6,4,1.02395209580838,4.875,30.305239408056,52.0639106965953,6.15446531545915,68.8020024807823,13.8465478149891,-2.42128584447234
6,5,1.08383233532934,4.7625,35.5527402905063,134.110168026312,6.97042381254502,114.757479601245,14.1522779139294,1.35361410589182
6,6,1.1437125748503,4.74375,41.5508386743006,157.21202810052,7.08362811128574,125.166686788313,15.3664808274286,1.97994027756922
6,7,1.20359281437126,4.725,56.9899486641391,183.217174241513,7.16415373712046,134.901466384214,18.0126673774159,2.65899020475287
6,8,1.26347305389222,4.70625,51.3536961971944,206.10658174816,7.20014963029779,143.523422158531,17.0646037138092,3.1433815907307
6,9,1.32335329341317,4.6875,45.3945886417232,231.270214951648,7.20103294396453,150.702804192899,15.9921857434083,3.71996741088844
6,10,1.38323353293413,4.66875,58.1103097700228,253.671979776253,7.17216129346669,156.234762252844,18.1720628555442,4.20989654984946
6,11,1.44311377245509,4.65,63.7304319651554,270.25055010118,7.12818347665247,160.046153118119,19.0273598479429,4.5504269354642
6,12,1.50299401197605,4.65,79.826960650766,273.104383270715,7.12818347665247,160.046153118119,20.9834144883936,4.64166861331652
6,13,1.56287425149701,4.65,83.7454774398069,271.598549590237,7.12818347665247,160.046153118119,21.3996498623766,4.59364412990374
6,14,1.62275449101796,4.65,88.1432386224131,271.67380380491,7.12818347665247,160.046153118119,21.8442026777066,4.59605047288637
6,15,1.68263473053892,4.63125,83.5671802523963,284.732906482577,7.0679918609116,162.185935230288,21.4547941519904,4.8884894366596
6,16,1.74251497005988,4.6125,95.2028708049387,300.531498679925,7.01255902628443,162.812613668077,22.6554702945313,5.3240389781423
6,17,1.80239520958084,4.6125,102.947972839598,299.075304937356,7.01255902628443,162.812613668077,23.3348253892346,5.28185012061089
6,18,1.8622754491018,4.63125,82.8946742502774,281.876679025471,7.0679918609116,162.185935230288,21.3846117704115,4.80091913340714
6,19,1.92215568862275,4.59375,66.0130649801943,309.182970780214,6.96543961493112,162.165463375831,19.5336273179434,5.60514396814836
6,20,1.98203592814371,4.59375,66.388339033197,306.083694758086,6.96543961493112,162.165463375831,19.5828654323202,5.51763655489484
6,21,2.04191616766467,4.6125,63.8936964831285,298.553207355893,7.01255902628443,162.812613668077,19.1916296908646,5.26667385966187
6,22,2.10179640718563,4.51875,62.4102602732927,309.286425747962,6.8440646837285,153.207462807116,19.1988377662728,6.1016187839972
6,23,2.16167664670659,4.5,69.7261177654836,304.638701859847,6.8066041579653,150.990332008538,20.2092998078401,6.09671871993871
6,24,2.22155688622754,4.4625,65.063728285902,287.221560723333,6.71457224587596,148.366417466361,19.7264118924329,5.73762855318535
6,25,2.2814371257485,4.44375,62.7069956852313,276.779766179945,6.66967821454976,148.246555321422,19.4642222525656,5.42299454563876
6,26,2.34131736526946,4.40625,64.4828961326386,257.453563367891,6.63298453856305,150.629655173155,19.7547109964751,4.65576850606315
6,27,2.40119760479042,4.35,65.0201987510141,225.256020735969,6.83348584502971,159.706851874599,19.5681198708451,2.98705717623217
6,28,2.46107784431138,4.33125,72.0243835686175,218.400800252801,6.92742326096566,163.558733033724,20.3381565288458,2.51160975223163
6,29,2.52095808383234,4.3125,86.4456479520149,211.877759280339,6.99074404189579,167.463534695743,21.8443946534569,2.04330235318908
6,30,2.58083832335329,4.3125,102.152358552401,211.347600577564,6.99074404189579,167.463534695743,23.2944999420206,2.02154135855902
6,31,2.64071856287425,4.35,106.976505914031,226.054328505645,6.83348584502971,159.706851874599,23.8929221926554,3.01778556714189
6,32,2.70059880239521,4.18125,120.255046971143,227.83172912962,6.90998747912582,181.221483757867,24.8125210370407,1.98809048728251
6,33,2.76047904191617,4.18125,135.83189374883,228.657561168962,6.90998747912582,181.221483757867,25.8704899034249,2.01951770334724
6,34,2.82035928143713,4.1625,111.045073430358,234.700407730844,6.94079467240417,180.557328841849,24.0818019728515,2.27797445782776
6,35,2.88023952095808,4.14375,136.662933127814,239.96383362447,6.98528474349726,179.48105844081,25.8293324685718,2.52254339077619
6,36,2.94011976047904,4.1625,150.721175472032,237.455933296592,6.94079467240417,180.557328841849,26.7353015107607,2.37935809122613
6,37,3,4.14375,144.034785077652,240.644820315492,6.98528474349726,179.48105844081,26.285665496379,2.54715792550495
6,38,3.05988023952096,4.14375,128.927374136881,239.801493549997,6.98528474349726,179.48105844081,25.3232204675713,2.5166652334995
6,39,3.11976047904192,4.14375,123.145037523374,239.578163962797,6.98528474349726,179.48105844081,24.924656026089,2.50857220636631
6,40,3.17964071856287,4.10625,122.503750510484,244.635183683804,7.21782728091809,176.80928338046,24.5948579928575,2.82027707883611
6,41,3.23952095808383,4.0875,111.127002341236,241.316252842688,7.50847175959015,175.538288974954,23.4053609543777,2.76429424267457
6,42,3.29940119760479,4.06875,81.2621047710976,235.168030934252,7.90205504855112,174.441760686333,20.2429603199468,2.59455642711527
