group,window,t_sec,range_m,A_human_scr,A_human_raw,A_blank_scr,A_blank_raw,DR_scr_dB,DR_raw_dB
9,1,0.844311377245509,5.2125,56.6080234246144,180.967232313231,8.72468872842268,164.9683150598,16.2425609880335,0.803988114879682
9,2,0.904191616766467,5.2125,59.496536148355,176.54447013066,8.72468872842268,164.9683150598,16.6748348113386,0.58907160251238
9,3,0.964071856287425,5.2125,61.2992639970652,175.487225940624,8.72468872842268,164.9683150598,16.934106371159,0.536899402866269
9,4,1.02395209580838,5.2125,54.4856431206089,177.499762477531,8.72468872842268,164.9683150598,15.9106427982435,0.63594475151187
9,5,1.08383233532934,5.2125,44.3277491745865,181.331611929154,8.72468872842268,164.9683150598,14.1185147638739,0.821459670462637
9,6,1.1437125748503,5.19375,35.8423352568458,161.550134184828,8.8717850539646,165.432623005773,12.1277057319188,-0.206276652884412
9,7,1.20359281437126,4.875,42.4495505525642,49.8426798921128,6.15446531545915,68.8020024807823,16.773655357832,-2.79999387108241
9,8,1.26347305389222,4.81875,45.1122851132577,75.2862770540418,6.53392169186158,84.9992779806882,16.7824180230595,-1.0539883014041
9,9,1.32335329341317,4.78125,44.683092564388,109.388012711148,6.83995320579822,104.204755093146,16.3018018575504,0.421643903962482
9,10,1.38323353293413,4.78125,40.9051227506815,109.685174494834,6.83995320579822,104.204755093146,15.5344913933619,0.44520786515482
9,11,1.44311377245509,4.78125,41.3309932422351,107.993968087491,6.83995320579822,104.204755093146,15.6244542305667,0.310239235562984
9,12,1.50299401197605,4.725,41.9588577283072,180.198944009307,7.16415373712046,134.901466384214,15.3531751944342,2.5147114225862
9,13,1.56287425149701,4.6875,50.8000388965005,229.445610401071,7.20103294396453,150.702804192899,16.9693849407445,3.65116839967233
9,14,1.62275449101796,4.6875,69.8594323873893,226.289990108275,7.20103294396453,150.702804192899,19.7366050973429,3.53088019909076
9,15,1.68263473053892,4.6875,78.7285968118525,229.290288795393,7.20103294396453,150.702804192899,20.77475426515,3.64528655620102
9,16,1.74251497005988,4.66875,85.2521243937626,252.177813408358,7.17216129346669,156.234762252844,21.5011032438365,4.15858407689249
9,17,1.80239520958084,4.66875,86.9758886738094,250.826815714957,7.17216129346669,156.234762252844,21.6749765412553,4.11192587772692
9,18,1.8622754491018,4.6875,86.6469346868406,228.228977031137,7.20103294396453,150.702804192899,21.6071681097241,3.60498900337876
9,19,1.92215568862275,4.6875,80.5565625096615,231.115329888245,7.20103294396453,150.702804192899,20.9741225610811,3.71414839412794
9,20,1.98203592814371,4.66875,85.1561936156143,250.597864091273,7.17216129346669,156.234762252844,21.4913238592425,4.10399388413322
9,21,2.04191616766467,4.6875,77.6618510287728,226.955208246589,7.20103294396453,150.702804192899,20.6562587946759,3.55637640072456
9,22,2.10179640718563,4.66875,65.8727259984387,254.922833671921,7.17216129346669,156.234762252844,19.2611117673448,4.25262133000927
9,23,2.16167664670659,4.65,95.9310794911567,269.325176186929,7.12818347665247,160.046153118119,22.5796092354856,4.52063425509776
9,24,2.22155688622754,4.65,102.786936584499,270.256433380372,7.12818347665247,160.046153118119,23.1791810598551,4.55061602280381
9,25,2.2814371257485,4.65,113.010763708997,267.012550828998,7.12818347665247,160.046153118119,24.0028188016822,4.44572871662044
9,26,2.34131736526946,4.65,111.829701852784,271.049305262655,7.12818347665247,160.046153118119,23.9115659458487,4.5760611718208
9,27,2.40119760479042,4.65,98.0344651846677,270.599519455314,7.12818347665247,160.046153118119,22.7679982839181,4.56163562300376
9,28,2.46107784431138,4.63125,89.087712054517,285.55565570144,7.0679918609116,162.185935230288,22.010435296519,4.91355153450525
9,29,2.52095808383234,4.6125,79.198720254075,299.000026407178,7.01255902628443,162.812613668077,21.05683268383,5.27966356993935
9,30,2.58083832335329,4.4625,83.5736944619162,289.601609500417,6.71457224587596,148.366417466361,21.9010250004526,5.809307221441
9,31,2.64071856287425,4.4625,99.493888932747,287.342918368336,6.71457224587596,148.366417466361,23.4155611104891,5.74129776409297
9,32,2.70059880239521,4.44375,102.664042921282,276.949996170489,6.66967821454976,148.246555321422,23.7462696277115,5.42833505307784
9,33,2.76047904191617,4.425,108.851855159415,265.939746058747,6.63921849190075,149.004000009969,24.2943774781845,5.0317064504529
9,34,2.82035928143713,4.425,108.05578654733,266.394243154493,6.63921849190075,149.004000009969,24.2306213550717,5.04653816382714
9,35,2.88023952095808,4.40625,91.2160540140348,252.706476325837,6.63298453856305,150.629655173155,22.767245917347,4.49411780415121
9,36,2.94011976047904,4.40625,112.959431071823,254.074771271005,6.63298453856305,150.629655173155,24.6242702279184,4.5410212277571
9,37,3,4.425,119.052316074025,266.066628065712,6.63921849190075,149.004000009969,25.0724177499503,5.03584957047572
9,38,3.05988023952096,4.40625,114.985662513455,254.169447881308,6.63298453856305,150.629655173155,24.7786941374807,4.5442572728194
9,39,3.11976047904192,4.3875,119.378135404311,243.997933757326,6.65985538559233,153.049960337846,25.0691998481458,4.05105854478456
9,40,3.17964071856287,4.3875,122.66770502001,244.677826374836,6.65985538559233,153.049960337846,25.30530882637,4.07522784694208
9,41,3.23952095808383,4.3875,107.112932267341,243.589253811719,6.65985538559233,153.049960337846,24.1275421927816,4.0364980730306
9,42,3.29940119760479,4.3875,73.0867094120536,246.942936912692,6.65985538559233,153.049960337846,20.8074722040396,4.15526775103315
