complex_small_real,complex_small_imag,complex_large_real,complex_large_imag
556.280369378125,2169.69373603332,-3403.01937772387,7126.18585919613
3801.44233031255,-2058.76626933812,6108.7609809694,6189.59242956046
1790.26226507193,-2531.6845098598,-7059.8502502929,-3956.20798090659
1383.42454441592,-975.605611896288,7573.92086169894,4291.95802616676
1262.21677241704,3085.63461818086,6128.2349653493,-5336.63968224554
2682.82848960909,2890.20184005906,6985.69375860734,4542.33325270853
3013.81899084984,-3196.94075626438,-5988.76148530178,7116.30100247334
4938.8291364919,-6953.84966820258,-3207.37728431415,-3543.9003030435
1843.81072590157,-816.016845703125,-8042.38124565599,-822.232058876439
-6435.2478103497,2964.40298146698,3114.13498025774,-1943.51508110004
3307.4284006083,150.435242317201,-3844.43608901355,-6794.49757165171
3299.75195180285,2307.66276539903,-6219.21537221094,-7267.34550626016
1414.68008616828,-3810.16032674127,-4420.74892134765,6811.60785128313
-2424.2306154727,-3677.97231220609,-6067.01141292944,6373.74568625944
-3263.92579889313,-590.24541657723,5101.26831907617,6835.53223619155
-5700.48263978496,5376.55250571839,-1416.36292120638,-3156.54299305846
-3026.1199663397,-6630.3079540636,166.079168858495,3907.92089520224
-4560.95074393344,-6541.37303606506,2860.93848694538,-1790.40232123647
-559.951787296177,5251.63165971975,5663.14210454611,-6445.18504306539
1955.25116196941,339.626823614783,-7444.63107836924,-4028.07090219153
1586.07768333763,-2395.28565330764,-6236.69556086212,-5635.89669608908
4375.37682364181,6656.88680886352,-2994.65938018391,1883.51995791989
1718.67617631991,2467.6493199803,3983.36416976416,-6530.87672996879
3848.32436061132,-2140.92466317076,6772.91251663213,4516.24716188026
-1810.350750178,3995.16046203775,3791.68270636127,-6804.09788419419
-3993.17038111229,1724.64609048164,7072.65655400121,4444.99396399537
1772.4323176703,-2779.69904817282,4741.85095122472,-5231.81730061174
3813.18211092708,-1644.02999052894,-6779.61358687982,-6570.29657861243
2081.97270072442,2644.31229359931,-6141.31580519527,-3419.29947316993
-3497.59667910062,2258.98227550413,-6074.13376748663,-5958.46630648667
-1266.79937761142,-997.388614773688,-120.918535131666,-7084.46084660456
1788.47024281553,-3504.77271889715,3404.52689302525,-7333.2548068809
961.253242490391,3202.76564102412,6554.56059512101,5017.65055779291
1395.15426228956,4021.03022904818,-7790.35078915532,-697.625366290635
-3485.41052168943,2132.33600742716,3589.03148554086,7390.29572794614
-2117.83178667657,-340.312275896927,-7031.74882682292,1373.84946777025
-3064.48682558875,2826.27242372593,-5363.4935658018,-6891.00265060727
75.547657521408,-3438.90093564951,6715.9579725054,4627.29371949147
1466.39375377668,2567.64830829711,6182.97415108523,-6215.53723825684
3753.09805193556,-2548.82402119897,6111.22296053977,4790.69812620784
1146.33373427929,3920.77573800662,-4667.46027828237,6577.50345070748
-1882.83985832556,-293.312812869288,-7356.72234863487,1458.94246167519
-1306.27265566641,2467.48414594752,-34.727461239678,7473.77683574724
-2933.67614947073,2662.87170657229,5013.32056408574,4363.85423350265
3228.79290059735,-90.8318786621094,-5950.90764771587,6290.69938768204
-672.931701660156,-2352.00347051578,3661.93404889679,-5976.53180290471
-4230.14175817447,2159.41250959198,6822.8135060203,3250.26188821139
3475.61707394677,-1378.73557168755,-7938.40658998829,-2142.6424512489
697.069453648159,-3982.08176968373,-7330.41340964986,-2771.53677915218
842.536222851505,4070.36611586462,-7311.14428150819,-2570.68238500742
