complex_small_real,complex_small_imag,complex_large_real,complex_large_imag
1335.16051646439,-6022.25525633746,-5602.19782472059,4162.6353905359
5774.4859371727,-4758.94153011191,2048.56563176644,7327.9142110161
3880.20009440828,6334.65932135282,-6840.37411624819,2588.34676700919
4573.95179827503,5715.23194783184,2192.23794067406,7618.77680850654
2166.49962647649,-6727.26888929083,-7143.73373707883,-3686.96399239444
5986.53211797499,873.697965350778,-4147.24986897344,6246.79213780879
7412.43758274293,-375.39602632597,-1156.46740481958,-7261.75915281237
-6597.79926768663,-2495.5972284802,2032.77543845209,-6835.35899501265
3156.46009745466,6732.70945185747,7152.6127324535,-3128.53306007921
3610.72234598905,5904.10926409458,7403.75631976205,185.80078125
1365.29557515378,-5733.82714942377,-7089.87998762733,2254.34403490315
-7360.0665880922,403.044440011895,6725.00320994059,-5003.45314805664
-6610.86876834169,-1758.92895507812,7043.46234975998,-2134.02101703912
5985.27239194646,-370.243868004823,-6436.29016115207,-973.338584899902
-3164.27537096848,5926.79156457508,1728.66023548782,7632.33860408472
-2474.71973938104,-6134.34785846849,-7245.61583179721,-2567.10069013215
5763.4554286856,3108.92235573232,-1173.328125,7187.44450525761
-1065.85198392116,7069.76194128116,6926.23448156115,1058.47218322754
5306.84921942096,2124.4626929757,-7728.08967136384,-2928.40399555531
4658.16647531801,5065.89424205776,-6185.51209208276,5381.03634733402
-592.5,-7537.1283985828,-7651.80860031631,-205.172785205667
6828.66148069373,-155.972175598145,69.709401635366,6897.85258920752
-1996.60040709715,-7047.55772640144,7383.3511654888,-1570.47228519197
6276.33465831863,3044.6047555497,-2880.30794249659,7206.29710420761
-3009.18785678868,-4791.56587779171,4118.11404168546,5425.79002560692
7440.46422566,-436.348692928397,2087.90102873007,-7294.73804576222
-6450.8222463105,-4547.14070352269,5883,-6648
-6108.17382843022,-858.941125060564,3843.13637808805,6685.03335761562
516.578195205112,7488.13752002574,7590.7418532524,-2087.37222017352
-3304.22829181963,4827.90095426161,2983.25615089046,-7266.7405338043
-3232.19714675324,6433.37341538294,2775.18833007212,-7055.5613835473
5566.73610158887,-4677.57193628743,3830.88319297367,7015.14472225009
5827.40179943544,-2698.50091447672,-4476.23599599137,-5311.97512310971
-5574.47736720765,-3461.48549906226,-1109.90662373766,-7647.71875719766
5395.55188712111,4642.78722336861,-7449.55023127451,2090.36026900007
-7245.34199315273,213.80514307511,228.581345760606,-7258.99670781505
-5627.91134835177,-4739.13220343106,6364.61455932553,-3917.81399357419
-6493.91570267541,914.151458577039,7169.99438211363,1482.73103961179
-2519,-6777,-1946.03936396147,6855.6604070655
-580.6845703125,6905.26481376123,-7347.21345585228,-896.577883626155
-5872.44805795601,-3055.33660285159,-5341.51414256892,5752.25451144536
7859.64861825347,15.4267578125,-139.305404373785,-7633.52702840969
-7092.06814338228,-642.60546875,-6899.6055576167,3636.73868128362
-5248.39492279757,-3192.58539133649,2948.65816645807,-6389.30330231768
332.421710196427,7323.34396675373,7598.54847517994,-232.7305162794
-6498.20646483808,-1350.35685336092,-2938.60590265139,-7173.60854302302
-4748.7450666291,-3939.21851704564,3572.21844179802,6131.72242382811
189.704932960304,-7907.46850700735,-3319.46448942081,-7452.92346304586
4130.03339397124,-5085.23432219412,-1086.11703049283,7579.85635119254
-5619.78050958444,-4568.45189920359,5721.28875746758,-6022.35782744741
