complex_small_real,complex_small_imag,complex_large_real,complex_large_imag
-3974.30369871567,-1910.59323949599,6522.90922780296,-5305.95965049481
1854.38457045065,-4105.67972114749,6615.28161971029,5587.65785491594
3721.52275841474,-224.425551666522,-7161.89491837531,-2322.32639987525
4418.08269640629,530.945364752836,3607.97226091287,-6504.60645626236
-4794.70406622659,1792.09514662799,-646.004824049735,-7101.71615822027
-1787.07102536436,3823.37510533517,4041.9682705458,7236.31330954261
3623.75691086333,75.0742386527683,-7176.54285407343,117.007831573486
358.109435977254,-3810.52711351739,2621.42128193598,-7315.39746111145
-3590.357421875,-1442.26644524191,7547.18360942085,-2955.69566399568
-3528.41744722409,510.458529028873,-6175.06802676238,-4955.34999796996
187.449207061429,-3240.90799849984,4459.80076151412,-5900.44782511644
4269.13168286756,2777.01793968731,-4966.59459671306,5483.6615776725
2041.55291466253,-4524.56328068575,-5584.95241066792,-4840.17318706491
-2127.75330759227,-3727.69171628678,-7007.52802998099,-1415.08392055123
-4895.99511329614,-1301.67326206047,3107.37751226851,-6965.46070918894
3700.31495140256,3856.87879162421,-6193.75061486216,5773.52692146175
-5557.47101411204,206.206582052349,4391.84016958997,-6666.56649762469
-393.618682486,4937.37934059997,5594.87320242121,5362.67155432665
-4492.68194493576,1547.267578125,-5772.44015672472,6429.8232988686
783.490768403674,4372.52280589725,6774.42636197211,1176.40134546584
-4636.8724036338,754.088092270533,4819,7149
-4139.24423549878,-2303.5060424623,-4456.8339051808,6314.2030440188
746.069125629838,-4007.29491141557,405.682343756671,-7789.16587338407
5841.69926284746,-19.7086388936857,-3757.61390167801,-7138.10685473511
-3155.13911214844,-1009.3869477666,1733.46747906699,6248.04956420772
1701.72554118627,4975.64091262283,7264.95347563993,-2030.94775098544
-5117.20950516281,920.564688956139,1713.63112773166,-7798.11777775868
-1032.19953160481,3963.26187687514,4359.14625924428,6379.26334764658
2986.30549168087,2757.05324736671,-4733.88709949105,-6963.47156749481
1801.69457194978,3217.80579346085,-1566.4293270209,-6781.74258223422
4889.25318895432,632.604228056643,-1697.11949677374,-7739.799258902
-3985.11864622201,-4281.44572896596,5097.42968874117,-6595.62505250858
991.697066956058,-3468.85450436815,1183.21262511834,7048.49914920035
335.683451801044,-3654.8192877095,3056.22694239897,-7486.03549198379
-3096.73346177587,-3838.76583524417,-7192.74860859106,4827.96207740127
-154.858449018713,-5334.89328814512,4935.77855609638,6206.80748114184
-3180.4053017611,-912.542560596998,-1394,-7295
3859.3682356495,82.4919488810578,-7462.42794918638,1439.37270675671
-4518.74383872691,-2580.70661598663,-4579.59902614138,6021.1557340186
2400.02118836072,-3274.2074449561,-453.620107301331,-7727.06481714801
-5540.33452744057,1044.49762526669,-4160.70498625886,-6825.52661353031
3825.34480937109,985.422047166838,7086.04261048205,-4042.77240806003
-9.10648751455358,-4395.57007975105,-7275.75503223171,-3227.28887900006
-4468.34181804385,1157.5,-2503.01389870657,7037.56714650137
-1458.18720553747,3622.33853113771,-7771.5803228614,-2953.28532818025
-4524.31371593923,2501.21029800077,-6096.97634951601,-6894.46120154339
-4624.60794768504,1621.31578063965,3247.46916174007,-6678.5989136395
-3424.49649122039,-2900.49886863923,-6890.21351393597,5393.03952838749
2377.78778666384,-4106.52761873494,3733.04708013471,7987.18050136505
4272.27220334414,-3370.31092781244,6064.28099077124,5460.13241525295
-2163.51290568304,-4713.42599878267,6973.01817653371,-3625.04761450455
-2019.19523809524,-2797.82772656966,-2848.41587683771,-7534.90093181604
6796.1859404161,3336.03542900321,NaN,NaN
-3182.76554860695,3233.59017077359,6496.03721317931,3508.57602835681
4182.73771866508,3056.62776423627,3181.13702637377,-7353.46190424191
-4411.59160295335,-1185.21726227875,-7256.63951957689,4540.60613638322
