complex_small_real,complex_small_imag,complex_large_real,complex_large_imag
4051.87690243586,-4693.06662066665,264.635898166233,-7013.27269059106
4804.64918304197,-2563.58474685059,5528.36211831716,5754.84232698996
-479.24658812127,-5634.28946317521,246.894090132914,-7127.22724003729
-4935.66125777414,33.744873046875,-6691.76165641552,5157.01437484613
-221.965687698686,-4912.41341114669,47.29541015625,7538.28062835765
-4156.06694412903,2048.05316773135,7695.36625165666,41.2125854492188
3736.57131630958,2388.63290208762,-1722.17332842146,-7425.35978773125
-2783.94719177257,-4423.80211624534,7606.50559514848,-274.360340769347
-691.891250610352,6061.98818005703,-7903.80753210127,2086.8074784068
-3226.43343541587,5279.43788278936,-8113.61448193776,1407.79638172132
-4222.40630930332,2010.21692935258,-5279.9548812365,-6657.56176398188
-4198.90877005433,-6235.22637375372,NaN,NaN
4952.66796724667,-165.968614364678,-5694.667808964,4875.40342660695
-3366.56433048878,799.984560949686,6545.31749557804,-4360.11455225099
-3331.31401740867,-1750.54927821312,6777.55026720601,6530.16983926246
553.128371443243,-4587.5243786358,-6830.80240335539,-4954.73675588414
3420.22884209564,4597.82898938686,-3444.79017644877,6629.62706144114
2314.83671404225,-4930.05814704325,7165.02939123537,1719.16004828303
-1884.59647129812,-6324.26611764403,7369.75777295743,-547.925286370355
3749.38872093666,-1130.12834705717,-5484.76729572473,6493.31622118062
-2849.32236130091,3834.0654946898,-4062.96079157672,-6364.76485431012
4769.72546343801,4032.44561194841,-6231.06629843202,5269.24255850751
4511.74035428636,-2673.14112079291,-5310.41853273895,-6412.85781455901
-153.001016867319,-5563.3532207489,-7540.47998126758,-3050.60702856289
3643.11454741379,-3739.82564392493,-7645.59228574643,1897.24836704323
-3609,3267,-688.538773548754,-7623.11023483856
-3468.29019763541,5309.70450778461,-7142.2435292254,-2799.07600299571
-2125.64129840539,4402.41524981031,6211.48283581984,5793.32651325703
5196.12534623543,-2952.54528365495,4233.00328551662,7284.08925603959
2932.99764600855,4473.63477477834,-6619.90709557278,4101.20795064016
-4728.41501749323,-50.4613037109375,4717.5317898738,5678.95549472286
1015.12067451094,4404.62249378458,3499.93090255812,-6817.08560601454
-4232.64779879811,686.426418834733,-6859.94598006275,-3867.30654056101
-3300.35044008283,-1266.92958991881,-6348.92167624576,-5945.9280509893
-3613.46097081774,949.969359444695,-7325.89973244766,1724.62460640792
1886.37294757558,-4944.49414445456,-7674.40533002881,979.946140322001
-5300.48671655856,2300.79026563206,1798.26194339857,7076.35981454094
-933.169227501015,4748.84500662814,3232.52590157042,-7182.57899424786
5569.72141398323,576.480083738255,-6256.11872346737,6507.48532384419
4400.47578197492,896.758559006911,6205.79550094854,-4536.32856098482
4431.80056037711,-1289.2581359755,5427.55114304185,6321.57747974499
1209,-4649,-6106.02440554171,6778.21212640336
1092.61360975043,-4859.36434613564,5964.02874578975,6150.51270825844
-5252.25639384118,-969.19894362734,-5829.63594920626,6744.35644022624
5076.70466263806,1007.41684126102,-3552.93984177874,7237.25998407165
-4139.36814462905,3745.11933836618,-7472.13543354729,-637.258267716535
-3415.18273132545,1756.30742666498,-7238.05253941464,2956.19223481644
2970.04942070403,-4655.86377936242,6885.54338442828,-7166.22701033219
-7395.50896073507,-3505.67422170019,NaN,NaN
-3968.93498753224,-239.001230093149,-6010.18561405695,-5929.29292398401
1500.70275538782,-5194.22959531959,-4480.13449417443,-7098.67506639746
442.621521699372,4883.62723512394,6320.44694157674,-4922.88838095422
4597.03021301379,-3447.85748934708,3909.86403259804,7252.15150600681
-4384.76271955748,-4189.23985785957,-7807.749953384,1163.50642580016
4252.98395899023,-1229.27854596718,-2892.0624394454,6929.97854342207
-3314.06080299041,-5356.36760858802,7150.66004502431,217.375244140625
-3322.37393074939,4326.35625477436,-7039.48218885642,3486.89414545666
-937.532644764984,-5031.91069892627,-6335.5390713637,4980.58240308331
-4122.11612788754,558.878987651333,-7213.3712188315,-4544.64903279585
2772.78687716959,-2657.61264521634,-2346.90907211379,7182.85661267462
4537.76524510969,-2671.70994755038,5179.59253332575,6506.10199966409
1608.44155308802,5047.90586689727,6488.74973336535,-5030.34556719383
4104.45443554139,-2725.85157188111,-7073.98303456696,-2042.34517720108
-6319.82552432686,3921.05794217996,NaN,NaN
-652.0390625,2523.29722576983,4998.40866573976,-6367.55777398357
4419.02203311565,1578.59931895573,-1765.54335661872,-7143.06865337249
3960.29347446806,4190.85776775364,6249.11797568352,-5016.21192620224
-3638.34075668332,-3580.23258553494,-3388.97699105488,-7494.17930957606
-277.523509101481,-4695.9975600016,6453.220859876,5545.76665734662
-3748.42536292663,3914.91349579319,7094.5233782302,2852.66857162898
3260.38833212543,-4946.93696309535,-7052.36512740209,-4068.01238628527
4443.31217620993,-438.44091544887,6200.24497599339,6014.29578341701
1519.80851605713,3470.61180755904,4254,-6772
2584.65769102416,-4443.71401854459,-7093,3993
1971.6561378939,4375.24411146507,4803.3679714736,-5804.56436345038
-640.942365761099,3225.93000099472,3151.78247152997,6820.96523441426
3315.78282643078,5461.18963082832,-7658.32216614275,1107.33044756428
-4561.56935838167,2874.4306097966,4294.27973777341,6973.60779134119
-676.581387949302,-6321.46681606589,-7226.5394929655,-637.64820903331
1837.93626748646,-4835.91483566609,-6414.54858800764,-4867.54599905684
-679.991159791442,-3432.95255176693,1861.04647414061,-6537.64638446053
-2885.39361007759,-4563.44326536493,-6100.2937901849,4424.2449832511
1746.34102168011,-4195.37800545074,-4503.55868352182,-6640.82680795862
-1293.13484465612,291.664941562538,7431.23904184735,1190.08203125
474.012922694757,4199.52481303864,6238.43029653059,6169.97693147242
-3887.41336476776,1696.70228082919,6632.91352647542,4273.65949087542
-3031.65799689708,-3164.60014504972,6778.63697298439,4083.9727503838
-4284.71181736888,2489.23352862229,4027.39670930304,6673.78859140967
3299.94854793883,4468.41105587702,-6443.73596419547,5000.03938113803
1089.40861050064,4798.37676269192,7048.03981123453,3614.7671773094
-3892.24246154995,-3818.19775693088,7371.33677653236,1640.2487704868
5853.51916872755,-1386.71368911167,2343.8949141629,7467.58251769039
4368.57144345714,-4357.5453755938,2869.15701184152,7307.56409868467
-440.936546325684,5219.02309189944,-5794.30891207803,4033.38434439296
-3677.75697381862,-2300.91971544715,6477.96112983609,3109.71256129823
-4999,269,-7177.41736030462,-1086.26862267393
5563,679,-5961.85302845038,5915.7659398098
3162.5609440801,4597.23326376815,7726.74310729963,-1187.21076262287
739.166322059238,-4978.89579664772,6711.74292236309,4254.79597154276
4303.82821474279,-601.819310748944,3620.39372181873,-6856.81804528079
-3931.63340944733,-260.012168141593,6494.49300486932,4723.55412314915
-5556.52142010281,-1424.09898808639,4373.89801535249,-6684.00762649012
-4500.92462082413,-4759.04129741388,-7896.48995086886,337.545178782432
-2869.59901551262,2327.21592168002,-5390.95499860813,6933.08336176284
3987.4317856425,-744.214383404622,-4047.02531320038,6550.8224023771
-2894.82507800893,-3010.5729118796,-6991.80078637049,-4020.78563737761
-4044.6735846289,4715.78037731855,-4784.78475135084,-6998.47048839222
3290.68798095395,1015.66035538691,7266.91924299492,1845.94004025411
4944.67715729407,2358.69714161706,-2338.6472242568,7762.93449565047
-4539.93715534703,2799.83636785011,-2827.72095743617,-7311.55754489565
5013.73004668515,-1078.11840877863,3392.58008970734,-6796.42641933915
1258.31337989961,3942.240314567,2212.18540343088,-7053.55417807102
3883.03695273544,865.767179965252,-6878.01638823584,-3559.9873213778
4523.39990049474,-1055.05005709461,4399.58255306885,6921.50460771813
4976.29909026465,3118.2096708442,6192.71276180357,-6455.34554036466
2571,-4178,-2513.18506129963,-6710.05445926879
-4963.33210324109,1170.33082853657,-6633.63974298052,-3147.27636480488
1303.85531486742,-4539.15950844656,-4453.40410595104,-7051.22513629278
-3231.64883093525,4629.57096996261,-3133.73703751838,-7431.35896731107
-2666.78668232123,4883.41034147735,7075.90369729318,4890.11070327161
-4297.05523011522,3417.96953461061,-5518.97086080258,-6586.03527599975
-4222.2352537831,2935.53432340036,4504.01595994069,6815.40996798246
5077.3900755999,94.9586928243163,1044.76537445343,7179.64042826906
-3995.72062410482,93.5273033437304,5680.67582314061,-6202.80943788705
3123.70945185673,1744.8552411032,-6549.86936842978,-4506.91540957538
-6253.01502171401,-162.042663574219,-1077.526950182,7289.54573944266
4429.72259660026,4162.24268858964,-5714.438990351,6312.02095864813
-3391.94143458928,1937.75322096438,1573.49040590988,-7558.14375634406
778.286274047232,-5123.40950500604,6787.802071473,2826.9392581836
6156.76309263243,-576.015419756579,98.6871056782334,7009.536858004
3771.83279501112,-2251.98020163167,-7053.04557534475,-697.13178669025
3307.48385944299,370.298113187997,6784.73021416231,5160.20706486654
-5344.49506006356,-502.340426955516,3714.41519325583,-6890.2163016834
-483.411418009759,-5234.28190836216,7206.33895747277,-1768.48679446846
3730.86913420025,-793.218412517336,-6877.58492020772,-1923.08476853931
3409.6510603802,2162.40028719943,-4114.27386306932,-6517.42979981783
-2910.10774832511,-4642.78979243277,7418.79104378452,757.534876571747
5394.06414769487,469.140487670898,-2283.90210037178,-7699.04298218996
-5784.22778453909,-68.9708644124717,-3928.58636083399,7056.7575779691
-2205.2493944642,3889.9558253098,-4201.0922641114,-6038.94327683201
-5633.16417858671,-2148.00118307972,4948.54165650247,-6524.98801421711
-5577.79683322164,2740.21639685718,-3667.14851003391,-6872.43519304473
-4184.84983648256,-342.239538613612,-6906.41458886733,-5601.96186956632
4989.71972413267,-4103.19387215062,5300.62132805015,6953.04337809863
-2762.33945660876,-1194.64766628133,6204.35425887716,4118.55897349423
-2451.17266376357,-4230.70178523456,6510.47241317241,-4411.54854792616
-2270.28377642039,-4903.44235036362,6772.39962408022,-4275.4366492751
-4745.27509421694,-99.9050656936921,7295.58790730584,-4035.80166490677
-2439.99861088434,4447.15796763514,7740.90504491522,-621.93099886619
4929.18024675618,692.976572172853,-1395.82483118424,6915.64254266042
-4726.00101713401,-882.091296889132,3515.96331082554,-6612.54628381599
-1234.6913492374,4419.72891078982,6898.57180248527,-4347.35646170321
-5951.32658925159,-2555.64228162373,3803.14935611436,-7072.41242823502
-2937.94104845816,4270.61256480995,6184.30460422548,5849.0135205107
-1193.27365061172,4974.91050875401,4919.34366907598,6810.41648848012
-4406.95342477745,1701.48789848048,-1602.30426833297,6642.42025883324
-4734.87842797345,2664.19334587816,235.097392040738,7648.30953113325
