complex_small_real,complex_small_imag,complex_large_real,complex_large_imag
-1027.22843278114,-3666.56360263814,-7075.52074583621,3881.27981891047
3485.3826384183,2203.06327389203,6899.43982038798,-3495.90322902947
-1632.55185923909,-1282.00424986928,262.61977512518,7489.03580799097
-859.597784853521,-4464.34773613421,-7273.41355073157,-1120.58330336594
4542.15718729951,-3002.92545833976,-654.427956340808,7743.67511084343
-236.250122070312,-2073.07554519159,3890.72747636605,7212.20694177492
728.827179921197,3914.18785252716,6958.44976634066,-3695.54956567123
-856,3025,-1385.83819990173,-8163.42232272005
-1216.16094970703,-2277.39401105436,-4494.92734639774,-6996.85125931556
4786.30708048851,979.811503789691,5864.77822883108,-6925.81942829467
3710.1086710823,549.858108329944,-6983.0181147573,4843.3868261181
3092.17972945412,3019.49553442001,-5140.36188125577,6594.52846562912
-4357.19398986236,451.687965393066,3102.03576896237,-7434.45871988336
1652.058373261,3792.14340965347,-6640.96501065069,4449.03188110292
2952.88809482901,111.572769165039,-4799.94445955865,-6165.82324666684
-2945.30839341532,2402.77029221265,-2713.2862203286,7193.20962719519
559.023285214264,-2282.7884083963,3514.73879150414,-6950.76083474155
1894.53754547014,2540.82415532905,-6823.94806518544,-5054.12564410035
1621.25247902296,2357.43539607772,-6191.15470203,-6207.12616167199
247.87556118156,2322.73814952151,5553.16685558062,-6707.22432500114
2286.27969412947,-3580.42904368314,6045.95002721677,7397.43002761803
-1512.01799062448,-2999.00607628763,-6057.32138614099,-7023.52893871446
2370.18150381674,4131.99034199321,7307.83738683605,-2780.71700529143
-864,3208,-6777.77497027033,3782.1112557866
3016.010556875,-3744.73636326343,-1344.76780482671,-7813.4276407014
4048.61785476695,-2842.91156990753,1676.59761007686,7397.08933333453
-516.135026781664,-1571.20852320921,-2369.06683085698,-7309.31877331868
-4284.03492601467,461.103427789548,1001.5804488306,-6780.19337690601
-2891.37539732326,-2977.28440755208,-7064.65524666807,-1096.63323523782
4252.06758201247,-1623.48621679329,2769.95425499979,-7103.81134839504
-2092.22492653281,-4156.14030495309,-7558.15932629001,36.4419778002018
3798.6006093064,-1823.80992969093,-5229.19566014895,6829.94887723822
-3800.66224131949,-284.221502343986,-5887.80307383013,6001.79726104748
1317.29256805643,2801.47085731586,7039.09112354048,-5257.78891126933
3162.97857082775,320.020675016325,7904.40602432463,-935.52882888049
3628.86717232399,-733.464811049597,-4065.45426275489,-6896.48701051349
825.28216567783,-3676.18292533463,1825.11195988508,7310.51846694504
478.525447194169,4725.692318097,6939.51521587674,4664.1959488653
301.225715637207,3468.51218990535,-6706.09561486658,3756.57414966426
-2960.55709279297,-184.74079464726,354.055429473819,7587.92367833809
2597.72176913992,-3158.69408113261,-6026.88265937252,-6268.92676146445
4505.98302585531,-837.750732421875,3455.82616276144,7086.69328504879
494.473899647012,3154.12793791196,7476.62573565223,-1580.62776910965
4166.26578970188,-121.501220703125,-1056.3350539635,6811.2006843729
-2466.71286100331,-3649.24668888119,-7613.79486293036,153.415330214363
-2789.16511090081,-1027.27328767123,419.438894244161,-7123.4171435465
5085.32848689881,-3061.88950790257,-761,7796
2574.91092958703,-2765.63638165404,3138.43444801908,-7103.85676883724
-672.736111111111,-3829.70195443081,-7706.10377427047,1313.27605353548
2313.23830005997,1319.54547458082,3660.07711009174,-6684.16745518388
1325.59367943659,-2296.44337391194,-5764.74328144355,6374.27165673595
-2556.80761067314,1668.00966850829,6312.23441747576,6627.23584792504
-2993.04959425323,-749.548004150391,7251.60717974908,-2952.48220425789
-3260,-3979,7148.01199077556,-2869.57332145866
-3897.69325168797,-719.110178512553,-6318.20970271188,5207.98857355577
-2567.5338957407,1751.34608891599,7000.80745653072,5700.84146723039
-796.143005147272,-4348.30104960963,6621.48811371901,3719.30557947835
-2849.98412167155,586.445007324219,4658.85099963568,7139.02250793636
2986.36343082102,-160.437622070312,1363.13631815702,7568.07708398645
3384.99402218516,-3553.37457365766,-3166.44681196004,-7043.77370262283
3324.5411593004,3505.59522890686,-7575.257097827,1836.83831592366
801.017838309463,3183.54538801301,-7645.39328266747,662.963890684706
2779.56007519568,-2693.07115139972,-2868.7098163501,-7266.39292406324
