frame,aoa,times,estimated_aoa,range,energy
1,-30,1,-30.3002640375436,4.7393064281741,333.593084349555
2,-30,1,-30.4750765974687,4.7316357384401,323.809090538726
3,-30,1,-30.6615521955138,4.73744532829303,307.086627460733
4,-30,1,-31.2173137897929,4.75500129684285,246.440582339457
5,-30,1,-31.6889375500668,4.69841943530421,192.681473493078
6,-30,1,-31.4771585488337,4.62417583091455,185.757497703409
7,-30,1,-31.0683132123731,4.52525471543525,226.233103507748
8,-30,1,-31.0226976560776,4.51714141570532,274.696785077414
9,-30,1,-31.2002585072821,4.49064151548491,299.168738328121
10,-30,1,-31.1679714986406,4.45591110262616,305.693513860406
11,-30,1,-31.6359884086997,4.42664775302901,293.585220808028
12,-30,1,-31.565597097664,4.41206766836853,268.764652640538
13,-30,1,-30.6503803705298,4.35056010316263,225.962046354413
14,-30,1,-31.6050743185218,4.31547354362248,279.357858242046
15,-30,1,-31.6989290935662,4.30398387358509,310.503534707887
16,-30,1,-31.8900091162156,4.28057443122333,299.084309358513
17,-30,1,-32.1747866462192,4.24893573032824,266.961576371643
18,-30,1,-32.1736148722197,4.22753948418217,266.402941684545
19,-30,1,-32.0482645591882,4.20411615905845,261.926657791362
20,-30,1,-32.1805658616917,4.1922370204911,212.5175813384
21,-30,1,-32.2256635843121,4.07572526718471,138.710589476547
22,-30,1,-32.3883369575647,4.01870791336622,188.879065670213
23,-30,1,-32.5226104138665,4.02494950338881,224.649472558458
24,-30,1,-32.7739173105924,4.01079952714724,223.724099367808
25,-30,1,-32.0439561529713,3.98889509501742,256.835403824728
26,-30,1,-31.1846783371932,3.95960458925783,302.235773043224
27,-30,1,-30.9167419533256,3.94522213311188,343.075704961818
28,-30,1,-31.3652701972125,3.93615161441006,289.100011247795
29,-30,1,-30.0403868692273,3.89695204988374,360.372027230996
30,-30,1,-30.1023680457995,3.89189012540266,435.159128273376
31,-30,1,-30.2699245495092,3.88203078070073,445.244503195135
32,-30,1,-30.2673475496393,3.86321403945491,437.081609088714
33,-30,1,-30.5337616217526,3.84918605740274,421.677838712354
34,-30,1,-30.6904508546818,3.84184274735849,351.347644269674
