frame,aoa,times,estimated_aoa,range,energy
1,-20,1,-22.3436289531908,4.67804926478436,180.526974368654
2,-20,1,-21.2920109993329,4.70876419806627,168.860787490508
3,-20,1,-21.6443337294986,4.64840027678818,193.222291856734
4,-20,1,-21.761509012411,4.61775060302862,224.997182558007
5,-20,1,-21.8441861913788,4.59904086393228,247.221872699877
6,-20,1,-21.9289822502773,4.57106925302324,247.202868580265
7,-20,1,-22.0451120608593,4.54578625159248,237.77837900988
8,-20,1,-21.8432999343061,4.51272356656414,235.188551275702
9,-20,1,-21.7842005382344,4.50773702491062,239.433691510827
10,-20,1,-22.2153292041046,4.54456507733227,198.794815760194
11,-20,1,-20.7385167188684,4.36218868961943,220.216241493449
12,-20,1,-21.1097546058209,4.36143956068193,248.37563905382
13,-20,1,-21.1483345957821,4.34276874168996,254.041014159284
14,-20,1,-21.1164521314344,4.32690126411759,262.166441740908
15,-20,1,-21.762709786762,4.30927969370653,278.832654088987
16,-20,1,-21.830864327075,4.27850104380282,305.455795228114
17,-20,1,-22.0435248151239,4.27241231622003,311.997222618976
18,-20,1,-22.1705062332065,4.25321186162161,251.062401041249
19,-20,1,-22.3411780896538,4.20836577999775,284.407229321833
20,-20,1,-22.2838758479784,4.18978081493556,341.289864582144
21,-20,1,-22.2414421238902,4.18321939677263,338.258609472502
22,-20,1,-22.200679911722,4.1929471433247,305.048350308302
23,-20,1,-22.1886455550138,4.16229882008125,239.959649466174
24,-20,1,-22.644159419024,4.0667578219036,275.156249921963
25,-20,1,-23.2160924930158,4.0845726322793,256.726621676391
26,-20,1,-21.4611921860763,3.97359694684492,274.951427197334
27,-20,1,-20.721942576771,3.97140263777237,339.711002684406
28,-20,1,-20.5935427625778,3.97535275216155,321.67291821561
29,-20,1,-20.1462340762821,3.89463288519697,298.870171697118
30,-20,1,-20.0550288262342,3.8884846673707,389.884119130825
31,-20,1,-19.8493510138878,3.89373874084621,415.20531595236
32,-20,1,-19.3965896363994,3.89618203954186,379.335758088387
33,-20,1,-18.6013842100391,3.83918443399772,320.743322220282
34,-20,1,-18.56760933611,3.83748620104429,373.330078451743
35,-20,1,-18.9037218724793,3.83485781066905,356.120071524953
36,-20,1,-19.2363207654574,3.83973776671039,325.633192762565
37,-20,1,-18.2704351236102,3.84101740580909,243.732252222588
38,-20,1,-19.5123657625796,3.70461928864603,144.460264749216
39,-20,1,-21.2526720538084,3.63940142833454,190.951145259451
40,-20,1,-21.2190685164008,3.50710282487891,229.342641239506
41,-20,1,-21.4835321086717,3.51401959369946,248.745098934704
42,-20,1,-20.6860537741097,3.89869847497376,233.280865681818
43,-20,1,-21.3352450911498,3.74790249521802,242.211672448887
44,-20,1,-22.138418541766,3.47373800771661,288.085887661587
45,-20,1,-22.1001331589048,3.46359974056424,285.201836762657
46,-20,1,-22.383672827449,3.3416573249787,304.407854017167
47,-20,1,-22.2399054671204,3.34105770035935,393.804661485744
48,-20,1,-22.0060056456141,3.3286183865352,439.492301918719
49,-20,1,-21.7282041165805,3.32276746521098,455.660096054362
