frame,aoa,times,estimated_aoa,range,energy
1,-30,1,-26.8617538374973,4.72976275762739,168.060050996051
2,-30,1,-27.3135390838407,4.72446230872001,161.499284617979
3,-30,1,-29.0091877621887,4.72821975768822,151.371866580663
4,-30,1,-30.0984186846475,4.74801023722145,120.209133679613
5,-30,1,-26.4137519149249,4.64098349493873,103.478714758366
6,-30,1,-24.8890486314411,4.55797000992898,105.779215694142
7,-30,1,-25.3350211086617,4.52874692397254,126.128676278905
8,-30,1,-25.7324227667415,4.5166883839149,152.043474365986
9,-30,1,-26.3860933515939,4.48971919537119,166.366724934056
10,-30,1,-25.6583008842525,4.45655613533394,171.602731674575
11,-30,1,-25.1438270046734,4.42771692691674,161.557887655594
12,-30,1,-24.2392006986751,4.41272631774242,145.009133431393
13,-30,1,-26.2006923847567,4.37305703286133,124.837960608652
14,-30,1,-27.3887686573022,4.31679462800976,151.741657490166
15,-30,1,-26.4205010842744,4.30058357046322,169.463146387784
16,-30,1,-26.2986955826414,4.27370747613634,161.392971183097
17,-30,1,-26.1614083136131,4.24085287879127,139.032176922968
18,-30,1,-25.6947317161764,4.21320368378057,135.766746652591
19,-30,1,-26.2209827899846,4.18321797213869,136.759895067412
20,-30,1,-26.8004380292633,4.16222237573948,114.80607689794
21,-30,1,-27.3046425801759,4.1789256354568,72.8079115789121
22,-30,1,-28.3016723852019,4.02310112433369,97.9877510448531
23,-30,1,-28.348880762464,4.02670424575134,121.518655109163
24,-30,1,-28.7927297836068,4.01462867710025,124.380937124628
25,-30,1,-28.41686179776,3.99431363016885,139.571630985227
26,-30,1,-28.365830603365,3.9736790197397,164.035352510795
27,-30,1,-27.293599957985,3.95470240148994,186.688820108687
28,-30,1,-27.0293502233441,3.94966722006783,167.352381570592
29,-30,1,-24.2400275005814,3.9121861043199,177.76271863596
30,-30,1,-24.7172150385096,3.91114433321901,222.000608344564
31,-30,1,-24.4774397832797,3.90059112338019,221.05706668452
32,-30,1,-24.6930640727666,3.87800357022436,208.885500951503
33,-30,1,-24.9709466856969,3.86044992926441,204.956172351115
34,-30,1,-25.314826338925,3.84717329441348,176.275412768236
35,-30,1,-24.7076677665059,3.87030073004954,146.663855444704
36,-30,1,-24.9701404395399,3.87628266368536,127.305293701909
37,-30,1,-27.5064515634029,3.70550861690295,108.17817624977
38,-30,1,-27.2371022680963,3.67252746278707,109.621651145854
39,-30,1,-27.2616017764539,3.64711345777806,93.2523946086865
40,-30,1,-26.5326541570717,3.95970287941851,76.1355817287732
41,-30,1,-26.1927109918951,3.65842955581671,78.8207459281361
42,-30,1,-26.7866630408388,3.49117828454452,98.4393896923477
43,-30,1,-24.1028655126731,3.88303932203636,92.2988294101589
44,-30,1,-28.3587487884554,3.56026156445172,99.941718806911
45,-30,1,-29.559848202464,3.46857509776825,99.0394745254467
46,-30,1,-27.7733009706509,3.42748286197158,90.9196381488174
47,-30,1,-30.4116904623877,3.40840110259059,108.916931507818
48,-30,1,-30.7089716887514,3.41205207814882,120.328444886642
49,-30,1,-28.5897060229223,3.37063462179384,107.192526386162
50,-30,1,-26.8766963150517,3.37863450792922,130.446237591589
51,-30,1,-26.4936448838857,3.40462189099455,115.914857586628
52,-30,1,-28.5739904343566,3.32088160137631,155.856557323684
53,-30,1,-28.8370245845967,3.32217517031482,207.716828568122
54,-30,1,-27.9262434425184,3.32083663908701,254.916220351015
55,-30,1,-27.8845819106006,3.2942130753341,272.687041526899
56,-30,1,-26.936737694713,3.27004721436261,294.263210742676
57,-30,1,-25.3887609741512,3.24336683880835,282.833051698514
58,-30,1,-25.9717180429823,3.17099621281961,255.950928752
