frame,aoa,times,estimated_aoa,range,energy
1,0.0,1,3.1386950931588187,4.711277875323717,178.2618452527472
2,0.0,1,3.5184978920179932,4.694069579108391,195.5478747315293
3,0.0,1,3.4539468218842604,4.682784940613674,192.59289212761567
4,0.0,1,3.4723133548797827,4.680940107548605,180.53822979483547
5,0.0,1,5.5090257666215185,4.652287653698469,160.32703796638378
6,0.0,1,6.224693982245245,4.64114019110039,179.41243280447202
7,0.0,1,5.995370527033751,4.634385086339229,187.53431454685332
8,0.0,1,5.884134371774628,4.627606148172386,188.57591834135877
9,0.0,1,5.362222185115422,4.621529897252804,185.6607817421294
10,0.0,1,5.44624944939282,4.604279212052889,169.78899489268113
11,0.0,1,6.0543201902169645,4.587067881574681,142.89633948963822
12,0.0,1,6.664629961244298,4.57624838866263,123.92078353122969
13,0.0,1,7.187094914077074,4.572999282282139,99.81186742933455
14,0.0,1,-0.17701634228946808,4.522677121663894,89.86046351894615
15,0.0,1,0.047715495258666654,4.497136874492457,105.03742034945914
16,0.0,1,1.2131471800709355,4.475591941725514,119.46939260362029
17,0.0,1,1.7064141913559772,4.442112284518633,109.14135106407586
18,0.0,1,1.3855102463008286,4.338452858618095,86.88013810530462
19,0.0,1,0.3916200224886201,4.264999923812397,107.16177473249893
20,0.0,1,1.4858698790878653,4.27052147351754,130.9938436291988
21,0.0,1,1.6147808616229762,4.265991534507332,125.16902917688526
22,0.0,1,5.597976835122012,4.208697861970214,109.45966117123544
23,0.0,1,2.3100259546745336,4.1829667064608795,107.27325135445362
24,0.0,1,-2.638885581711705,4.127345205720443,118.98752787777451
25,0.0,1,-1.8486160448044038,4.090903641800057,141.03468167952568
26,0.0,1,0.8222427932721489,4.082121351577036,165.24598565221584
27,0.0,1,1.9923237015771398,4.091645756227133,140.39347271403136
28,0.0,1,4.5434249648460465,4.034114704206844,159.78970415991046
29,0.0,1,5.142367182406631,4.036617280229634,168.42129306288356
30,0.0,1,3.9996533665690785,4.008511982586201,212.7250446906361
31,0.0,1,4.464753659596198,3.997309514598169,239.832914732268
32,0.0,1,4.184716918171892,3.9846185399843064,263.7528405861191
33,0.0,1,3.7644818965943005,3.9764301792818877,290.2338403593653
34,0.0,1,3.714372730988969,3.974973265886318,293.80055713793536
35,0.0,1,3.5259795763387527,3.9706743605496704,250.30335301432854
36,0.0,1,3.1728650165338252,3.9721786722151564,213.88816454664118
37,0.0,1,2.7944835297674206,3.9711726117211006,210.07658086011355
38,0.0,1,0.6249941147493442,3.98547031052249,205.7800583406244
39,0.0,1,0.8580228064855726,3.9150151408401848,186.22169511899867
40,0.0,1,2.4657322823305607,3.9099507324208767,173.09869614256388
41,0.0,1,-0.05058234080078004,3.6376209627167433,170.45849424589025
42,0.0,1,-0.418139917659685,3.6683963103874375,199.79381680637016
43,0.0,1,-0.5851071954807094,3.6693358568802084,202.94903414389233
44,0.0,1,-0.8091902181195881,3.683694770124707,198.4133783457394
45,0.0,1,-0.7942093714661259,3.655006456213348,179.84805267093714
46,0.0,1,0.652969669282299,3.62170226512546,133.94281431704675
47,0.0,1,-0.9546615280681884,3.499819057039596,165.2106685619316
48,0.0,1,-0.8012428884023131,3.4650054701975757,176.98365109137637
49,0.0,1,-0.2776348990109268,3.4356281162629836,171.17113804672698
50,0.0,1,1.2230374248209703,3.4203079076017713,182.5796958334112
51,0.0,1,2.388340887737001,3.403613764948299,194.6197378533496
52,0.0,1,2.7973264695662707,3.3763521192593715,209.48447056312583
53,0.0,1,2.5362336975975484,3.3559205839053914,250.89871288318534
54,0.0,1,2.8414206510606133,3.328664545986956,293.37685943820196
55,0.0,1,3.109919348020664,3.301170369465531,287.37445914508834
56,0.0,1,4.56724507468838,3.2697095992556893,313.9393752926909
57,0.0,1,4.598349504445472,3.2743849394960107,379.76244974658437
58,0.0,1,4.626490989839382,3.269243550861522,418.00245892249535
59,0.0,1,4.4668457193484326,3.252937658377032,432.9189847353238
60,0.0,1,4.227442373958732,3.2371969644251726,444.2727445540357
61,0.0,1,4.24370139464691,3.230592104911658,431.17229461432134
62,0.0,1,4.292204933340632,3.2113918106076764,358.92430908085885
63,0.0,1,5.927395474741785,3.162676743556992,329.49056430762187
64,0.0,1,5.72418387354696,3.1560777691485824,351.18980402860285
65,0.0,1,4.990774141083776,3.142712136097878,369.9242917243484
66,0.0,1,4.551955922470126,3.129588867554765,351.4726290411056
67,0.0,1,3.83931876878904,3.1023397897270155,317.26253586654735
68,0.0,1,3.6670271496004614,3.075543712641884,260.9702732826551
69,0.0,1,4.333020534049259,3.0589644205770155,201.90895603249677
70,0.0,1,3.7533263007131166,3.068199914562385,152.02260425011315
71,0.0,1,2.9946387152693745,2.937101857092135,161.00866276482057
72,0.0,1,5.570656539454277,2.927358994844199,152.78168680699184
73,0.0,1,-0.23650576585559163,2.8824220152977693,218.75742736107972
74,0.0,1,1.8479375273713292,2.860735507784658,314.5348732564975
75,0.0,1,2.328265338762906,2.8514256496413846,374.53125433850596
76,0.0,1,2.019909665856612,2.846200870822427,419.9183248376534
77,0.0,1,1.9719786658552276,2.850695492893624,432.6936208896099
78,0.0,1,6.045528595055355,2.7965703561834085,445.05109414375636
79,0.0,1,5.086319111311485,2.784662764964788,517.8514137686986
80,0.0,1,5.10164936458964,2.7834258883844534,602.9259996435168
81,0.0,1,5.161170663628525,2.777389287522058,582.9361621302729
