Localization_Error
0.030333446598041023
0.044988480746278925
0.011759372455875102
0.02099852666519946
0.030333446598041023
0.082458301831561
0.036818051162611894
0.019713570782066474
0.007884140329601625
0.019713570782066474
0.027458293125673616
0.019713570782066474
0.04618589359744776
0.0024141488243755943
0.019713570782066474
0.01044065010612706
0.0024141488243755943
0.008887697028941221
0.08367231402391358
0.01812180620700429
0.08367231402391358
0.019713570782066474
0.04618589359744776
0.055556866307831805
0.01044065010612706
0.008887697028941221
0.04618589359744776
0.029065062048785242
0.055556866307831805
0.007410021666829369
0.029520546405505846
0.020569049521672298
0.04714160089243708
0.020569049521672298
0.08518038417488637
0.01044065010612706
0.04618589359744776
0.038439078578299285
0.036818051162611894
0.0024141488243755943
0.0024141488243755943
0.0024141488243755943
0.01044065010612706
0.055556866307831805
0.094522503061981
0.029520546405505846
0.03788879197422091
0.029065062048785242
0.029065062048785242
0.027458293125673616
0.019713570782066474
0.027458293125673616
0.019713570782066474
0.03969784777939862
0.007884140329601625
0.07308953410344116
0.035630000061007326
0.008887697028941221
0.0024141488243755943
0.0034721073596050713
0.044988480746278925
0.029065062048785242
0.030333446598041023
0.026286434841876812
0.044988480746278925
0.01812180620700429
0.08367231402391358
0.01980258639404451
0.028732040059539346
0.038676908211721345
0.038439078578299285
0.008887697028941221
0.047823388232197415
0.008887697028941221
0.008887697028941221
0.027458293125673616
0.029065062048785242
0.038439078578299285
0.012282871317027565
0.020569049521672298
0.029376217717923814
0.014756189480482849
0.012644176282160446
0.03231193664671494
0.014756189480482849
0.023940127090442895
0.02126206094630099
0.020569049521672298
0.0854070139854212
0.055556866307831805
0.008887697028941221
0.03231193664671494
0.012644176282160446
0.09625635137080811
0.028732040059539346
0.020569049521672298
0.007410021666829369
0.029520546405505846
0.028732040059539346
0.038676908211721345
0.11321747199219805
0.028732040059539346
0.011631884558823863
0.011631884558823863
0.019713570782066474
0.027458293125673616
0.036818051162611894
0.038439078578299285
0.012282871317027565
0.012282871317027565
0.08518038417488637
0.03788879197422091
0.01980258639404451
0.04714160089243708
0.020569049521672298
0.012644176282160446
0.03808546523122545
0.03231193664671494
0.01668439003939715
0.07462665835257129
0.047919842524585934
0.10386867422802223
0.007410021666829369
0.029520546405505846
0.01044065010612706
0.020569049521672298
0.020569049521672298
0.020569049521672298
0.011631884558823863
0.057206562447647526
0.08367231402391358
0.007410021666829369
0.011631884558823863
0.08518038417488637
0.028732040059539346
0.08367231402391358
0.038439078578299285
0.0024141488243755943
0.05846171776403467
0.03969784777939862
0.02099852666519946
0.0024141488243755943
0.0024141488243755943
0.019713570782066474
0.044988480746278925
0.02099852666519946
0.007884140329601625
0.03969784777939862
0.035630000061007326
0.035630000061007326
0.026286434841876812
0.026286434841876812
0.009990632938171401
0.04159391814030667
0.1002205426120361
0.09088151919782057
0.044988480746278925
0.011759372455875102
0.10119416547646533
0.0324187871084601
0.02099852666519946
0.035630000061007326
0.04618589359744776
0.027458293125673616
0.055556866307831805
0.10241221880862363
0.08367231402391358
0.055556866307831805
0.01044065010612706
0.01812180620700429
0.08367231402391358
0.038439078578299285
0.007884140329601625
0.01044065010612706
0.029065062048785242
0.035630000061007326
0.011759372455875102
0.049075842472237195
0.07308953410344116
0.0034721073596050713
0.07308953410344116
0.017401832018531432
0.05435328933674254
0.04159391814030667
0.019256929225058304
0.0324187871084601
0.07222336710376717
0.05085113283565192
0.11056068000107036
0.009990632938171401
0.0324187871084601
0.03517291393848004
0.017401832018531432
0.017401832018531432
0.017401832018531432
0.04436485752435432
0.030333446598041023
0.035630000061007326
0.007884140329601625
0.03969784777939862
0.04618589359744776
0.036818051162611894
0.038439078578299285
0.026286434841876812
0.0169852531902329
0.007884140329601625
0.05435328933674254
0.049075842472237195
0.038439078578299285
0.01812180620700429
0.008887697028941221
0.01812180620700429
0.029520546405505846
0.019713570782066474
0.029065062048785242
0.057213772986948006
0.038439078578299285
0.01812180620700429
0.029065062048785242
0.01044065010612706
0.027458293125673616
0.01044065010612706
0.036818051162611894
0.07430088124859906
0.04618589359744776
0.08367231402391358
0.008887697028941221
0.0024141488243755943
0.029065062048785242
0.029065062048785242
0.047823388232197415
0.008887697028941221
0.008887697028941221
0.027458293125673616
0.036818051162611894
0.04618589359744776
0.07430088124859906
0.0024141488243755943
0.036818051162611894
0.038676908211721345
0.047919842524585934
0.007410021666829369
0.038676908211721345
0.047919842524585934
0.012282871317027565
0.08518038417488637
0.029520546405505846
0.011631884558823863
0.038676908211721345
0.0024141488243755943
0.036818051162611894
0.008887697028941221
0.026286434841876812
0.023420335902071085
0.011759372455875102
0.007884140329601625
0.0169852531902329
0.007884140329601625
0.035630000061007326
0.04618589359744776
0.027458293125673616
0.03969784777939862
0.007884140329601625
0.035630000061007326
0.05362076965466176
0.04436485752435432
0.014918460786344487
0.0034721073596050713
0.0169852531902329
0.026286434841876812
0.09182662903427961
0.026286434841876812
0.007884140329601625
0.007884140329601625
0.026286434841876812
0.05435328933674254
0.0034721073596050713
0.035630000061007326
0.014918460786344487
0.008545535594123304
0.023420335902071085
0.05085113283565192
0.05435328933674254
0.02099852666519946
0.0169852531902329
0.011759372455875102
0.08664660694573115
0.035630000061007326
0.05085113283565192
0.007884140329601625
0.03969784777939862
0.011759372455875102
0.007884140329601625
0.0024141488243755943
0.05644410473836831
0.10386867422802223
