angle,distance,type
-10.124125226137863,1.9962993485983096,0
-10.124125226137863,1.9962993485983096,0
-10.124125226137863,1.9962993485983096,0
-10.124125226137863,1.9962993485983096,0
-10.124125226137863,1.9962993485983096,0
-10.124125226137863,1.9962993485983096,0
-10.124125226137863,1.9962993485983096,0
-10.124125226137863,1.9962993485983096,0
-10.124125226137863,1.9962993485983096,0
-10.124125226137863,1.9962993485983096,0
-10.124125226137863,1.9962993485983096,0
-10.124125226137863,1.9962993485983096,0
-9.896853442815875,2.995412068184142,0
-9.896853442815875,2.995412068184142,0
-9.896853442815875,2.995412068184142,0
-9.896853442815875,2.995412068184142,0
-9.896853442815875,2.995412068184142,0
-9.896853442815875,2.995412068184142,0
-9.896853442815875,2.995412068184142,0
-9.896853442815875,2.995412068184142,0
-9.896853442815875,2.995412068184142,0
-9.896853442815875,2.995412068184142,0
-9.896853442815875,3.005112468797977,0
-9.896853442815875,3.005112468797977,0
-9.896853442815875,3.005112468797977,0
-9.896853442815875,3.005112468797977,0
-9.896853442815875,3.005112468797977,0
-9.896853442815875,3.005112468797977,0
-9.896853442815875,3.005112468797977,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,3.004782026911308,0
-10.124125226137863,2.9950811764126932,0
-10.124125226137863,2.9950811764126932,0
-10.124125226137863,2.9950811764126932,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815873,4.004675169248086,0
-9.896853442815875,3.994776236921142,0
-9.896853442815875,3.994776236921142,0
-9.896853442815875,3.994776236921142,0
-9.896853442815875,3.994776236921142,0
-9.896853442815875,3.994776236921142,0
-9.896853442815875,3.994776236921142,0
-9.896853442815875,3.994776236921142,0
-9.896853442815875,3.994776236921142,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
0.0,1.003596748660287,0
-0.22381220790931694,1.003355670210408,0
-0.22381220790931694,1.003355670210408,0
-0.22381220790931694,1.003355670210408,0
-0.22381220790931694,1.003355670210408,0
-0.22381220790931694,1.003355670210408,0
-0.22381220790931694,1.003355670210408,0
-0.22381220790931694,1.003355670210408,0
0.0,2.0,0
0.0,2.0,0
0.0,1.9995872248993507,0
0.0,1.9995872248993507,0
0.0,1.9995872248993507,0
0.22381220790931697,2.0,0
0.22381220790931697,2.0,0
0.22381220790931697,2.0,0
0.22381220790931697,2.0,0
0.22381220790931697,2.0,0
0.22381220790931697,1.9997781893501723,0
0.22381220790931697,1.9997781893501723,0
0.22381220790931697,1.9997781893501723,0
0.22381220790931697,1.9997781893501723,0
0.22381220790931697,1.9997781893501723,0
0.22381220790931697,1.9997781893501723,0
0.22381220790931697,1.9997781893501723,0
0.0,2.009076085599238,0
0.0,2.009076085599238,0
0.0,1.9901001310795532,0
0.0,1.9901001310795532,0
0.0,1.9901001310795532,0
0.0,1.9901001310795532,0
0.22381220790931697,2.00926660104039,0
0.22381220790931697,2.00926660104039,0
0.22381220790931697,2.00926660104039,0
0.22381220790931697,2.00926660104039,0
0.22381220790931697,2.00926660104039,0
0.22381220790931697,2.00926660104039,0
0.22381220790931697,2.00926660104039,0
0.22381220790931697,2.00926660104039,0
0.22381220790931697,2.00926660104039,0
0.22381220790931697,2.00926660104039,0
0.22381220790931697,2.00926660104039,0
0.22381220790931697,2.00926660104039,0
0.22381220790931694,1.9902915442892808,0
0.22381220790931694,1.9902915442892808,0
0.22381220790931694,1.9902915442892808,0
0.22381220790931694,1.9902915442892808,0
0.22381220790931694,1.9902915442892808,0
0.22381220790931694,1.9902915442892808,0
0.4476278310304714,1.9999651890722872,0
0.4476278310304714,1.9999651890722872,0
0.4476278310304714,1.9999651890722872,0
0.4476278310304714,1.9999651890722872,0
0.4476278310304714,1.9999651890722872,0
0.4476278310304714,1.9999651890722872,0
0.4476278310304714,2.0,0
0.4476278310304714,2.0,0
0.4476278310304714,2.0,0
0.0,3.0,0
0.0,2.9960817823264687,0
0.0,2.9960817823264687,0
-0.22381220790931697,3.00561352342806,0
0.0,2.9864054700711042,0
0.0,2.9864054700711042,0
-0.22381220790931694,2.9862580730847554,0
-0.22381220790931694,2.9862580730847554,0
0.0,2.976731031463002,0
0.0,2.976731031463002,0
0.0,2.976731031463002,0
0.0,2.976731031463002,0
0.0,2.976731031463002,0
0.0,2.976731031463002,0
-0.22381220790931697,2.9765831593429146,0
-0.22381220790931697,2.9765831593429146,0
-0.22381220790931697,2.9765831593429146,0
-0.22381220790931697,2.9765831593429146,0
-0.22381220790931697,2.9765831593429146,0
-0.22381220790931697,2.9765831593429146,0
-0.22381220790931697,2.9765831593429146,0
0.0,2.967058465414088,0
0.0,2.967058465414088,0
0.0,2.967058465414088,0
0.0,2.967058465414088,0
0.0,2.967058465414088,0
0.0,2.967058465414088,0
0.0,2.967058465414088,0
0.0,2.967058465414088,0
0.0,2.967058465414088,0
0.0,2.967058465414088,0
0.0,2.967058465414088,0
-0.22381220790931694,2.9669101184361417,0
-0.22381220790931694,2.9669101184361417,0
-0.22381220790931694,2.9669101184361417,0
-0.22381220790931694,2.9669101184361417,0
-0.22381220790931694,2.9669101184361417,0
-0.22381220790931694,2.9669101184361417,0
0.0,2.9573877708373417,0
0.0,2.9573877708373417,0
0.0,2.9573877708373417,0
0.0,2.9573877708373417,0
0.0,2.9573877708373417,0
0.0,2.9573877708373417,0
0.0,2.9573877708373417,0
0.0,2.9573877708373417,0
0.0,2.9573877708373417,0
0.0,2.9573877708373417,0
0.0,2.9573877708373417,0
0.0,2.9573877708373417,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
0.0,4.002986556767534,0
9.896853442815875,1.0010835596902308,0
9.896853442815875,1.0010835596902308,0
9.896853442815875,1.0010835596902308,0
9.896853442815875,1.0010835596902308,0
9.896853442815875,1.0010835596902308,0
9.896853442815875,1.0010835596902308,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.66973883867314,1.0010127435803924,0
9.896853442815873,0.9917993424586373,0
9.896853442815873,0.9917993424586373,0
9.896853442815873,0.9917993424586373,0
9.896853442815873,0.9917993424586373,0
9.896853442815873,0.9917993424586373,0
9.896853442815873,0.9917993424586373,0
9.896853442815873,0.9917993424586373,0
9.896853442815873,0.9917993424586373,0
9.896853442815873,0.9917993424586373,0
9.896853442815873,0.9917993424586373,0
10.124125226137863,0.9918666760510012,0
10.124125226137863,0.9918666760510012,0
9.442777526802823,1.0009379922608779,0
9.442777526802823,1.0009379922608779,0
9.442777526802823,1.0009379922608779,0
9.442777526802823,1.0009379922608779,0
9.442777526802823,1.0009379922608779,0
9.442777526802823,1.0009379922608779,0
9.442777526802823,1.0009379922608779,0
9.442777526802823,1.0009379922608779,0
9.442777526802823,1.0009379922608779,0
9.442777526802823,1.0009379922608779,0
9.442777526802823,1.0009379922608779,0
9.442777526802823,1.0009379922608779,0
9.442777526802823,1.0009379922608779,0
9.442777526802823,1.0009379922608779,0
9.442777526802823,1.0009379922608779,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
9.896853442815875,2.0042479912398146,0
10.124125226137863,2.0042642800744743,0
10.124125226137863,2.0042642800744743,0
10.124125226137863,2.0042642800744743,0
10.124125226137863,2.0042642800744743,0
10.124125226137863,2.0042642800744743,0
10.124125226137863,2.0042642800744743,0
9.896853442815873,1.9947814022180117,0
9.896853442815873,1.9947814022180117,0
9.896853442815873,1.9947814022180117,0
9.896853442815873,1.9947814022180117,0
9.896853442815873,1.9947814022180117,0
9.896853442815873,1.9947814022180117,0
9.896853442815873,1.9947814022180117,0
9.896853442815873,1.9947814022180117,0
9.896853442815873,1.9947814022180117,0
9.896853442815873,1.9947814022180117,0
9.896853442815873,1.9947814022180117,0
9.896853442815873,1.9947814022180117,0
9.896853442815873,1.9947814022180117,0
9.896853442815875,2.9985455566844332,0
9.896853442815875,3.008201977672296,0
9.896853442815875,2.988890997813891,0
9.896853442815875,2.988890997813891,0
9.669738838673142,2.9985772457292503,0
9.669738838673142,2.9985772457292503,0
9.669738838673144,3.0082341821309075,0
9.669738838673144,3.0082341821309075,0
9.669738838673144,2.9889221717430767,0
9.669738838673144,2.9889221717430767,0
9.669738838673144,2.9889221717430767,0
9.669738838673144,2.9889221717430767,0
9.669738838673144,2.9889221717430767,0
9.669738838673144,2.9889221717430767,0
9.669738838673144,2.9889221717430767,0
9.669738838673142,3.017892982026321,0
9.669738838673142,3.017892982026321,0
9.669738838673142,3.017892982026321,0
9.66973883867314,2.979268959095156,0
9.66973883867314,2.979268959095156,0
9.66973883867314,2.979268959095156,0
9.66973883867314,2.979268959095156,0
9.66973883867314,2.979268959095156,0
9.66973883867314,2.979268959095156,0
9.442777526802821,2.998604782153165,0
9.442777526802821,2.998604782153165,0
9.442777526802821,2.998604782153165,0
9.442777526802821,2.998604782153165,0
9.442777526802821,2.998604782153165,0
9.442777526802821,2.998604782153165,0
9.442777526802821,2.998604782153165,0
9.442777526802821,2.998604782153165,0
9.442777526802821,2.998604782153165,0
9.442777526802821,2.998604782153165,0
9.442777526802821,2.998604782153165,0
9.442777526802821,2.998604782153165,0
9.442777526802821,2.998604782153165,0
9.442777526802821,3.008262232878593,0
9.442777526802821,3.008262232878593,0
9.442777526802821,3.008262232878593,0
9.442777526802821,3.008262232878593,0
9.442777526802821,3.008262232878593,0
9.442777526802821,3.008262232878593,0
9.442777526802821,3.008262232878593,0
9.442777526802821,3.008262232878593,0
9.442777526802821,3.008262232878593,0
9.442777526802821,3.008262232878593,0
9.442777526802821,3.008262232878593,0
9.442777526802821,3.008262232878593,0
9.442777526802821,3.008262232878593,0
9.669738838673142,4.0032262478559595,0
9.669738838673142,3.9933734911612566,0
9.669738838673142,3.983522712502773,0
9.669738838673142,3.983522712502773,0
9.669738838673142,3.983522712502773,0
9.442777526802823,4.003308376666664,0
9.442777526802823,4.003308376666664,0
9.442777526802823,4.003308376666664,0
9.442777526802823,4.003308376666664,0
9.442777526802823,4.003308376666664,0
9.442777526802823,4.003308376666664,0
9.442777526802823,4.003308376666664,0
9.442777526802823,4.003308376666664,0
9.442777526802823,4.003308376666664,0
9.442777526802823,4.003308376666664,0
9.442777526802823,4.003308376666664,0
9.442777526802823,4.003308376666664,0
9.442777526802823,4.003308376666664,0
9.442777526802823,4.003308376666664,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
9.442777526802823,3.993455073709883,0
20.10550978791601,0.9908960256545267,0
20.10550978791601,1.0094235586366624,0
20.582914410065598,0.9999195099019526,0
20.582914410065598,0.9999195099019526,0
20.582914410065598,0.9999195099019526,0
20.582914410065598,0.9999195099019526,0
20.582914410065598,0.9999195099019526,0
20.582914410065598,0.9999195099019526,0
20.582914410065598,0.9999195099019526,0
20.582914410065598,0.9999195099019526,0
20.582914410065598,0.9999195099019526,0
20.582914410065598,0.9999195099019526,0
20.582914410065598,0.9999195099019526,0
20.582914410065598,0.9999195099019526,0
20.582914410065598,0.9999195099019526,0
20.344027730694314,1.0093055943256366,0
20.582914410065598,1.0091830708649294,0
20.582914410065598,1.0091830708649294,0
20.582914410065598,1.0091830708649294,0
20.582914410065598,1.0091830708649294,0
20.582914410065598,1.0091830708649294,0
20.582914410065598,1.0091830708649294,0
20.582914410065598,1.0091830708649294,0
20.582914410065598,0.990657592947703,0
20.582914410065598,0.990657592947703,0
20.582914410065598,0.990657592947703,0
20.582914410065598,0.990657592947703,0
20.582914410065598,0.990657592947703,0
20.582914410065598,0.990657592947703,0
20.582914410065598,0.990657592947703,0
20.582914410065598,0.990657592947703,0
20.582914410065598,0.990657592947703,0
20.582914410065598,0.990657592947703,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.82217571366891,0.999792920746956,0
20.10550978791601,2.000979424239725,0
20.10550978791601,2.000979424239725,0
20.10550978791601,2.000979424239725,0
20.10550978791601,2.000979424239725,0
20.10550978791601,2.000979424239725,0
20.10550978791601,2.000979424239725,0
20.10550978791601,2.000979424239725,0
20.10550978791601,2.000979424239725,0
20.10550978791601,2.000979424239725,0
20.10550978791601,2.000979424239725,0
20.10550978791601,2.000979424239725,0
20.10550978791601,1.9915353835511223,0
20.10550978791601,1.9915353835511223,0
20.10550978791601,1.9915353835511223,0
20.10550978791601,1.9915353835511223,0
20.10550978791601,1.9915353835511223,0
20.10550978791601,1.9915353835511223,0
20.10550978791601,1.9915353835511223,0
20.10550978791601,1.9915353835511223,0
20.10550978791601,1.9915353835511223,0
20.10550978791601,1.9915353835511223,0
19.867354764896017,1.9917040997821367,0
19.867354764896017,1.9917040997821367,0
19.867354764896017,1.9917040997821367,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
20.10550978791601,2.0104252078587126,0
19.867354764896017,2.010595008311546,0
20.344027730694314,2.00080546588812,0
20.344027730694314,2.00080546588812,0
20.344027730694314,2.00080546588812,0
20.344027730694314,2.00080546588812,0
20.344027730694314,2.00080546588812,0
20.344027730694314,2.00080546588812,0
20.344027730694314,2.00080546588812,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
20.10550978791601,3.0024938660289906,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
19.867354764896014,3.0027217558011436,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,4.004744741210375,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
20.10550978791601,3.9949159777280916,0
19.867354764896017,3.9952043217873623,0
19.867354764896017,3.9952043217873623,0
19.867354764896017,3.9952043217873623,0
19.867354764896017,3.9952043217873623,0
19.867354764896017,3.9952043217873623,0
19.867354764896017,3.9952043217873623,0
19.867354764896017,3.9952043217873623,0
19.867354764896017,3.9952043217873623,0
19.867354764896017,3.9952043217873623,0
19.867354764896017,3.9952043217873623,0
19.867354764896017,3.9952043217873623,0
29.999999999999993,1.0008715301071862,0
29.999999999999993,1.0008715301071862,0
29.999999999999993,1.0008715301071862,0
29.999999999999993,1.0008715301071862,0
29.999999999999993,1.0008715301071862,0
29.999999999999993,1.0008715301071862,0
29.999999999999993,1.0008715301071862,0
29.999999999999993,1.0008715301071862,0
29.999999999999993,1.0008715301071862,0
29.999999999999993,1.0008715301071862,0
30.258773684841763,1.0005474952892803,0
30.258773684841763,1.0005474952892803,0
30.258773684841763,1.0005474952892803,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.741899340038778,1.0011896377572371,0
29.999999999999996,2.0,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
29.999999999999996,1.999461985030275,0
